,Filename,Date,Selection,RMS,PeakFreq,PeakLev,Verified,used,ins_sm,out_sm,ins_med,out_med,ins_lg,out_lg,pins_sm,pins_med,pins_lg,pins_ovrll
1,805830683.190612044430_sel08_S10.wav,1.90612E+11,S10,114.1849395,778,83.65873193,1,1,45,40,0,67,0,0,0.529411765,0,NA,0.296052632
2,805830683.190613044415_sel04_S3.wav,1.90613E+11,S3,112.1568475,331,82.26151271,1,1,43,46,0,61,0,0,0.483146067,0,NA,0.286666667
3,805830683.190613044415_sel07_S4.wav,1.90613E+11,S4,109.5586301,1033,76.39726872,1,1,29,77,0,30,0,0,0.273584906,0,NA,0.213235294
4,805830683.190613044415_sel12_S6.wav,1.90613E+11,S6,110.8140299,137,79.32913605,1,1,37,61,0,46,0,0,0.37755102,0,NA,0.256944444
5,805830683.190613044415_sel16_S28.wav,1.90613E+11,S28,110.5886105,52,89.89575567,1,1,53,11,0,96,0,0,0.828125,0,NA,0.33125
6,805830683.190614044405_sel01_S1.wav,1.90614E+11,S1,110.4198433,178,77.46850677,1,1,32,71,0,36,0,0,0.310679612,0,NA,0.230215827
7,805830683.190615044358_sel06_S2.wav,1.90615E+11,S2,110.663557,368,83.37534015,1,1,45,41,0,66,0,0,0.523255814,0,NA,0.296052632
8,805830683.190615044358_sel10_S7.wav,1.90615E+11,S7,108.6452903,299,77.91072332,1,1,33,69,0,38,0,0,0.323529412,0,NA,0.235714286
9,805830683.190615044358_sel15_S10.wav,1.90615E+11,S10,108.0891924,253,77.04117161,1,1,31,73,0,34,0,0,0.298076923,0,NA,0.224637681
10,805830683.190615044358_sel22_S12.wav,1.90615E+11,S12,110.5458832,838,81.71394606,1,1,42,49,0,58,0,0,0.461538462,0,NA,0.281879195
11,805830683.190616044349_sel01_S1.wav,1.90616E+11,S1,110.0161594,218,90.00838633,1,1,53,11,0,96,0,0,0.828125,0,NA,0.33125
12,805830683.190616044349_sel06_S2.wav,1.90616E+11,S2,110.2755949,970,79.12461704,1,1,36,62,0,45,0,0,0.367346939,0,NA,0.251748252
13,805830683.190616044349_sel08_S3.wav,1.90616E+11,S3,110.1269663,305,89.26068744,1,1,53,14,0,93,0,0,0.791044776,0,NA,0.33125
14,805830683.190618044232_sel01_S1.wav,1.90618E+11,S1,110.9319766,669,80.84491926,1,1,40,54,0,53,0,0,0.425531915,0,NA,0.272108844
15,805830683.190619044222_sel04_S2.wav,1.90619E+11,S2,111.6186088,193,86.35809939,1,1,49,27,0,80,0,0,0.644736842,0,NA,0.314102564
16,805830683.190621043129_sel09_S3.wav,1.90621E+11,S3,111.6540967,754,94.2390052,1,1,51,0,6,89,0,18,1,0.063157895,0,0.390410959
17,805830683.190621043129_sel14_S4.wav,1.90621E+11,S4,111.9376595,1022,82.208656,1,1,43,47,0,60,0,0,0.477777778,0,NA,0.286666667
18,805830683.190623041126_sel01_S1.wav,1.90623E+11,S1,112.0869286,530,80.10433098,1,1,38,57,0,50,0,0,0.4,0,NA,0.262068966
19,805830683.190623041126_sel05_S2.wav,1.90623E+11,S2,111.5901677,583,85.1468407,1,1,48,32,0,75,0,0,0.6,0,NA,0.309677419
20,805830683.190624040321_sel04_S1.wav,1.90624E+11,S1,112.6466815,533,84.36790193,1,1,46,36,0,71,0,0,0.56097561,0,NA,0.300653595
21,805830683.190625035624_sel01_S1.wav,1.90625E+11,S1,109.5408695,322,84.95766127,1,1,47,33,0,74,0,0,0.5875,0,NA,0.305194805
22,805830683.190626035208_sel03_S1.wav,1.90626E+11,S1,114.3211299,1757,88.28939484,1,1,52,18,0,89,0,0,0.742857143,0,NA,0.327044025
23,805830683.190626035208_sel05_S2.wav,1.90626E+11,S2,111.7972312,632,86.29404955,1,1,49,27,0,80,0,0,0.644736842,0,NA,0.314102564
24,805830683.190628034425_sel02_S2.wav,1.90628E+11,S2,108.4063824,2674,74.10099725,1,1,23,89,0,18,0,0,0.205357143,0,NA,0.176923077
25,805830683.190628034425_sel05_S3.wav,1.90628E+11,S3,109.5901278,489,86.37983941,1,1,49,27,0,80,0,0,0.644736842,0,NA,0.314102564
26,805830683.190628034425_sel08_S4.wav,1.90628E+11,S4,109.8482188,1019,79.55162676,1,1,37,60,0,47,0,0,0.381443299,0,NA,0.256944444
