"","Filename","Date","Selection","RMS","PeakFreq","PeakLev","Verified","used","ins_sm","out_sm","ins_med","out_med","ins_lg","out_lg","pins_sm","pins_med","pins_lg","pins_ovrll"
"34","805568538.180829034958_sel21_S29.wav",180829000000,"S29",120.5673239,64,113.2972696,1,1,9,0,46,3,0,44,1,0.938775510204082,0,0.948275862068966
"35","805568538.180829034958_sel05_S3.wav",180829000000,"S3",112.2055308,201,90.52650282,1,1,48,14,0,67,0,0,0.774193548387097,0,NA,0.372093023255814
"36","805568538.180829034958_sel22_S30.wav",180829000000,"S30",119.4872486,169,100.9252425,1,1,31,0,22,59,0,22,1,0.271604938271605,0,0.473214285714286
"37","805568538.180829034958_sel23_S31.wav",180829000000,"S31",119.774534,73,100.2485266,1,1,33,0,20,63,0,18,1,0.240963855421687,0,0.456896551724138
"38","805568538.180829034958_sel25_S32.wav",180829000000,"S32",123.3048624,59,117.5000593,1,1,6,0,37,0,12,28,1,1,0.3,1
"39","805568538.180829034958_sel07_S4.wav",180829000000,"S4",112.4439103,76,92.12716206,1,1,49,8,0,73,0,0,0.859649122807018,0,NA,0.376923076923077
"40","805568538.180829034958_sel11_S6.wav",180829000000,"S6",112.2569764,121,90.65204129,1,1,48,14,0,67,0,0,0.774193548387097,0,NA,0.372093023255814
"41","805568538.180830031855_sel09_S10.wav",180830000000,"S10",127.5279048,171,118.2925914,1,1,5,0,36,0,14,24,1,1,0.368421052631579,1
"42","805568538.180830031855_sel10_S11.wav",180830000000,"S11",118.7552111,164,109.0381275,1,1,15,0,40,21,0,48,1,0.655737704918033,0,0.723684210526316
"43","805568538.180830031855_sel11_S13.wav",180830000000,"S13",123.5933066,204,114.1219891,1,1,9,0,46,0,0,43,1,1,0,1
"44","805568538.180830031855_sel12_S14.wav",180830000000,"S14",117.8331283,73,98.37716594,1,1,39,0,14,72,0,9,1,0.162790697674419,0,0.424
"45","805568538.180830031855_sel13_S15.wav",180830000000,"S15",123.994529,180,109.6420137,1,1,14,0,41,18,0,48,1,0.694915254237288,0,0.753424657534247
"46","805568538.180830031855_sel15_S16.wav",180830000000,"S16",116.8583473,116,106.075577,1,1,20,0,34,34,0,47,1,0.5,0,0.613636363636364
"47","805568538.180830031855_sel17_S17.wav",180830000000,"S17",121.3079783,199,108.3515866,1,1,16,0,39,24,0,48,1,0.619047619047619,0,0.69620253164557
"48","805568538.180830031855_sel18_S18.wav",180830000000,"S18",127.3837606,181,120.2919593,1,1,4,0,31,0,20,15,1,1,0.571428571428571,1
"49","805568538.180830031855_sel19_S19.wav",180830000000,"S19",118.962316,175,110.3619028,1,1,13,0,42,15,0,47,1,0.736842105263158,0,0.785714285714286
"50","805568538.180830031855_sel20_S20.wav",180830000000,"S20",125.7192541,163,115.9072186,1,1,7,0,42,0,6,35,1,1,0.146341463414634,1
"51","805568538.180830031855_sel22_S21.wav",180830000000,"S21",120.2054587,176,110.0514417,1,1,14,0,41,16,0,48,1,0.719298245614035,0,0.774647887323944
"52","805568538.180830031855_sel03_S3.wav",180830000000,"S3",114.5652552,208,100.9811016,1,1,31,0,22,59,0,22,1,0.271604938271605,0,0.473214285714286
"53","805568538.180830031855_sel05_S6.wav",180830000000,"S6",111.2280705,337,85.39674595,1,1,42,37,0,44,0,0,0.531645569620253,0,NA,0.341463414634146
"54","805568538.180830031855_sel08_S9.wav",180830000000,"S9",113.8176032,110,92.27791015,1,1,49,7,0,74,0,0,0.875,0,NA,0.376923076923077
"55","805568538.180831024506_sel06_S5.wav",180831000000,"S5",112.4535151,204,98.57323382,1,1,38,0,15,71,0,10,1,0.174418604651163,0,0.42741935483871
"56","805568538.180901022649_sel01_S1.wav",180901000000,"S1",119.8173757,79,106.0938498,1,1,20,0,34,34,0,47,1,0.5,0,0.613636363636364
"57","805568538.180901022649_sel02_S2.wav",180901000000,"S2",120.2854718,122,103.8781331,1,1,24,0,30,45,0,36,1,0.4,0,0.545454545454545
"58","805568538.180902021948_sel01_S3.wav",180902000000,"S3",118.8762875,255,110.1699259,1,1,13,0,42,16,0,47,1,0.724137931034483,0,0.774647887323944
"59","805568538.180906002238_sel17_S15.wav",180906000000,"S15",111.2714376,164,90.32964392,1,1,48,15,0,66,0,0,0.761904761904762,0,NA,0.372093023255814
"60","805568538.180906002238_sel03_S6.wav",180906000000,"S6",112.2485572,229,97.02343009,1,1,42,0,10,80,0,1,1,0.111111111111111,0,0.393939393939394
"61","805568538.180906002238_sel10_S7.wav",180906000000,"S7",110.6549598,349,91.87090778,1,1,49,9,0,72,0,0,0.844827586206897,0,NA,0.376923076923077
"62","805568538.180906002238_sel15_S9.wav",180906000000,"S9",119.7148245,51,112.028968,1,1,11,0,44,8,0,46,1,0.846153846153846,0,0.873015873015873
"63","805568538.180910052254_sel05_S2.wav",180910000000,"S2",111.3837236,209,95.11351922,1,1,48,0,3,81,0,0,1,0.0357142857142857,NA,0.386363636363636
