,Filename,Date,Selection,RMS,PeakFreq,PeakLev,used,ins_sm,out_sm,ins_med,out_med,ins_lg,out_lg,pins_sm,pins_med,pins_lg,pins_ovrll
181,5458.210605052709_sel14_S7.wav,2.10605E+11,S7,112.8296006,111,89.14476551,1,113,47,0,822,0,242,0.70625,0,0,0.115071283
182,5458.210605052709_sel18_S8.wav,2.10605E+11,S8,113.0425584,4384,82.00967199,1,101,228,0,883,0,0,0.306990881,0,NA,0.083333333
183,5458.210606052659_sel02_S1.wav,2.10606E+11,S1,113.7325148,115,99.80840093,1,47,0,72,307,0,518,1,0.189973615,0,0.279342723
184,5458.210606052659_sel05_S2.wav,2.10606E+11,S2,109.4794445,1214,73.65902828,1,65,595,0,516,0,0,0.098484848,0,NA,0.055272109
185,5458.210606052659_sel05_S6.wav,2.10606E+11,S6,106.659275,4234,81.09979845,1,98,259,0,852,0,0,0.274509804,0,NA,0.081058726
186,5458.210606052659_sel07_S3.wav,2.10606E+11,S3,122.8116437,234,110.1489949,1,13,0,108,29,0,265,1,0.788321168,0,0.806666667
187,5458.210607052649_sel01_S1.wav,2.10607E+11,S1,108.1325117,131,85.68162041,1,108,121,0,990,0,0,0.471615721,0,NA,0.088597211
188,5458.210607052649_sel03_S3.wav,2.10607E+11,S3,109.5763136,1556,77.85874904,1,87,388,0,723,0,0,0.183157895,0,NA,0.072621035
189,5458.210609052632_sel04_S1.wav,2.10609E+11,S1,109.2389735,694,76.54317957,1,81,448,0,663,0,0,0.153119093,0,NA,0.06795302
190,5458.210610052622_sel08_S2.wav,2.1061E+11,S2,109.8298909,4942,79.88741957,1,95,304,0,807,0,0,0.238095238,0,NA,0.078772803
191,5458.210610052622_sel10_S3.wav,2.1061E+11,S3,109.0064822,320,79.39969019,1,93,323,0,788,0,0,0.223557692,0,NA,0.077242525
192,5458.210610052622_sel12_S4.wav,2.1061E+11,S4,107.6532248,233,81.29836297,1,99,252,0,859,0,0,0.282051282,0,NA,0.081818182
193,5458.210610052622_sel16_S5.wav,2.1061E+11,S5,107.73536,125,85.20905278,1,108,133,0,978,0,0,0.44813278,0,NA,0.088597211
194,5458.210610052622_sel18_S6.wav,2.1061E+11,S6,105.4513929,332,68.83193548,1,22,890,0,221,0,0,0.024122807,0,NA,0.019417476
195,5458.210610052622_sel21_S7.wav,2.1061E+11,S7,108.7959977,177,96.0034298,1,74,0,44,474,0,614,1,0.084942085,0,0.199324324
196,5458.210610052622_sel23_S8.wav,2.1061E+11,S8,111.1258689,5664,81.01424966,1,98,262,0,849,0,0,0.272222222,0,NA,0.081058726
197,5458.210611052613_sel02_S11.wav,2.10611E+11,S11,108.3771974,2379,75.32732239,1,75,507,0,604,0,0,0.128865979,0,NA,0.063237774
198,5458.210611052613_sel04_S12.wav,2.10611E+11,S12,109.4960546,829,78.73015471,1,91,350,0,761,0,0,0.206349206,0,NA,0.075707155
199,5458.210611052613_sel07_S2.wav,2.10611E+11,S2,108.7479943,3385,77.56454061,1,86,401,0,710,0,0,0.176591376,0,NA,0.071846282
200,5458.210611052613_sel09_S3.wav,2.10611E+11,S3,114.1229635,824,90.23017901,1,114,28,0,770,0,313,0.802816901,0,0,0.125
201,5458.210611052613_sel10_S4.wav,2.10611E+11,S4,116.8619062,1110,89.96424544,1,114,32,0,783,0,296,0.780821918,0,0,0.122712594
202,5458.210611052613_sel16_S7.wav,2.10611E+11,S7,121.8129951,159,103.2423258,1,31,0,89,188,0,430,1,0.321299639,0,0.38961039
203,5458.210611052613_sel17_S8.wav,2.10611E+11,S8,109.2949059,133,88.36568546,1,112,61,0,860,0,190,0.647398844,0,0,0.108422072
204,5458.210611052613_sel18_S9.wav,2.10611E+11,S9,106.8504822,2219,80.06371739,1,95,297,0,814,0,0,0.242346939,0,NA,0.078772803
205,5458.210611052613_sel19_S10.wav,2.10611E+11,S10,131.1482715,188,106.1439089,1,22,0,99,110,0,357,1,0.473684211,0,0.523809524
206,5458.210611052613_sel21_S13.wav,2.10611E+11,S13,112.3818503,240,99.01166165,1,52,0,67,339,0,539,1,0.165024631,0,0.259825328
207,5458.210611052613_sel22_S14.wav,2.10611E+11,S14,110.4097824,133,80.30185447,1,96,288,0,823,0,0,0.25,0,NA,0.07953604
208,5458.210611052613_sel25_S16.wav,2.10611E+11,S16,109.5188237,3883,77.16833495,1,84,419,0,692,0,0,0.166998012,0,NA,0.070292887
209,5458.210611052613_sel27_S17.wav,2.10611E+11,S17,109.3045996,206,90.0283162,1,114,31,0,780,0,300,0.786206897,0,0,0.123243243
210,5458.210611052613_sel28_S18.wav,2.10611E+11,S18,109.6228626,143,83.31630586,1,104,186,0,925,0,0,0.35862069,0,NA,0.085596708
211,5458.210611052613_sel30_S19.wav,2.10611E+11,S19,119.7571514,167,109.4214678,1,15,0,106,42,0,280,1,0.716216216,0,0.742331288
212,5458.210611052613_sel31_S20.wav,2.10611E+11,S20,107.9558328,172,87.74702504,1,111,74,0,890,0,147,0.6,0,0,0.103255814
213,5458.210611052613_sel33_S21.wav,2.10611E+11,S21,105.6248063,1260,71.00913275,1,44,750,0,361,0,0,0.055415617,0,NA,0.038095238
214,5458.210611052613_sel36_S22.wav,2.10611E+11,S22,118.7671725,148,103.5658257,1,30,0,90,179,0,421,1,0.334572491,0,0.401337793
215,5458.210611052613_sel37_S23.wav,2.10611E+11,S23,106.2319813,273,73.57224735,1,64,600,0,511,0,0,0.096385542,0,NA,0.054468085
216,5458.210611052613_sel40_S24.wav,2.10611E+11,S24,105.6414308,266,81.43072564,1,99,247,0,864,0,0,0.286127168,0,NA,0.081818182
217,5458.210611052613_sel41_S25.wav,2.10611E+11,S25,114.490183,1881,85.90375201,1,109,116,0,979,0,16,0.484444444,0,0,0.090531561
218,5458.210611052613_sel42_S26.wav,2.10611E+11,S26,105.585472,3896,78.896654,1,91,343,0,768,0,0,0.209677419,0,NA,0.075707155
219,5458.210611052613_sel45_S27.wav,2.10611E+11,S27,124.4678547,2204,100.4114646,1,43,0,76,284,0,503,1,0.211111111,0,0.29528536
220,5458.210611052613_sel46_S28.wav,2.10611E+11,S28,124.8540982,118,107.8214459,1,18,0,103,72,0,317,1,0.588571429,0,0.626943005
221,5458.210611052613_sel48_S29.wav,2.10611E+11,S29,113.2438429,1048,84.34714962,1,106,156,0,955,0,0,0.404580153,0,NA,0.087099425
222,5458.210611052613_sel52_S30.wav,2.10611E+11,S30,109.9963565,2413,79.46891482,1,93,320,0,791,0,0,0.225181598,0,NA,0.077242525
223,5458.210611052613_sel56_S31.wav,2.10611E+11,S31,106.7138301,1628,72.7000788,1,58,649,0,462,0,0,0.082036775,0,NA,0.049615056
224,5458.210612052602_sel01_S2.wav,2.10612E+11,S2,113.9233634,180,85.33025839,1,108,130,0,981,0,0,0.453781513,0,NA,0.088597211
225,5458.210612052602_sel02_S3.wav,2.10612E+11,S3,111.5217113,4007,88.75006039,1,113,54,0,841,0,216,0.676646707,0,0,0.112103175
226,5458.210612052602_sel03_S4.wav,2.10612E+11,S4,117.81423,174,98.64987205,1,54,0,65,354,0,548,1,0.155131265,0,0.251585624
227,5458.210612052602_sel04_S5.wav,2.10612E+11,S5,113.3722823,127,87.63856281,1,111,76,0,895,0,140,0.593582888,0,0,0.1025878
228,5458.210612052602_sel08_S6.wav,2.10612E+11,S6,109.0465504,310,85.59526033,1,108,123,0,988,0,0,0.467532468,0,NA,0.088597211
229,5458.210612052602_sel09_S7.wav,2.10612E+11,S7,110.7082759,157,89.53364178,1,113,40,0,803,0,268,0.738562092,0,0,0.118200837
230,5458.210612052602_sel13_S8.wav,2.10612E+11,S8,108.402085,168,85.1798359,1,108,134,0,977,0,0,0.446280992,0,NA,0.088597211
231,5458.210612052602_sel16_S9.wav,2.10612E+11,S9,116.1057316,174,108.390501,1,17,0,104,61,0,304,1,0.63030303,0,0.664835165
232,5458.210612052602_sel19_S10.wav,2.10612E+11,S10,112.8970531,202,98.87764621,1,53,0,66,344,0,543,1,0.16097561,0,0.257019438
233,5458.210612052602_sel20_S11.wav,2.10612E+11,S11,126.8405183,193,110.815078,1,12,0,109,18,0,251,1,0.858267717,0,0.870503597
234,5458.210612052602_sel21_S12.wav,2.10612E+11,S12,120.5545001,179,113.911908,1,8,0,90,0,23,169,1,1,0.119791667,1
235,5458.210612052602_sel22_S31.wav,2.10612E+11,S31,124.4276303,192,111.7899908,1,11,0,110,4,0,231,1,0.964912281,0,0.968
236,5458.210612052602_sel25_S1.wav,2.10612E+11,S1,108.6394179,3780,82.72900177,1,103,204,0,907,0,0,0.335504886,0,NA,0.084843493
237,5458.210612052602_sel26_S13.wav,2.10612E+11,S13,109.0186134,148,93.12818041,1,102,0,14,625,0,486,1,0.021909233,0,0.156545209
238,5458.210612052602_sel29_S14.wav,2.10612E+11,S14,106.8212914,2783,82.63035653,1,102,207,0,904,0,0,0.330097087,0,NA,0.084089035
239,5458.210612052602_sel30_S15.wav,2.10612E+11,S15,114.5776514,140,95.31391815,1,80,0,38,508,0,603,1,0.06959707,0,0.188498403
240,5458.210612052602_sel31_S16.wav,2.10612E+11,S16,107.0280385,283,77.21452963,1,85,416,0,695,0,0,0.169660679,0,NA,0.071070234
241,5458.210612052602_sel33_S17.wav,2.10612E+11,S17,108.2096886,1296,78.6038991,1,90,356,0,755,0,0,0.201793722,0,NA,0.074937552
242,5458.210612052602_sel36_S18.wav,2.10612E+11,S18,109.2167529,4540,87.99642583,1,112,69,0,877,0,165,0.61878453,0,0,0.105860113
243,5458.210612052602_sel37_S19.wav,2.10612E+11,S19,111.1353796,161,85.1953469,1,108,133,0,978,0,0,0.44813278,0,NA,0.088597211
244,5458.210612052602_sel41_S20.wav,2.10612E+11,S20,107.5071193,3411,84.74286882,1,107,145,0,966,0,0,0.424603175,0,NA,0.087848933
245,5458.210612052602_sel43_S21.wav,2.10612E+11,S21,109.7573603,3794,80.92120696,1,98,265,0,846,0,0,0.269972452,0,NA,0.081058726
246,5458.210612052602_sel44_S22.wav,2.10612E+11,S22,111.0188974,6466,87.43083394,1,111,81,0,905,0,125,0.578125,0,0,0.10118505
247,5458.210612052602_sel47_S23.wav,2.10612E+11,S23,114.6212422,4096,93.41896883,1,100,0,17,608,0,503,1,0.0272,0,0.16137931
248,5458.210613052550_sel01_S2.wav,2.10613E+11,S2,122.4671354,119,112.7458097,1,10,0,102,0,9,204,1,1,0.042253521,1
249,5458.210613052550_sel03_S3.wav,2.10613E+11,S3,118.6649396,259,95.6507062,1,77,0,41,491,0,620,1,0.077067669,0,0.193760263
250,5458.210613052550_sel07_S4.wav,2.10613E+11,S4,109.10604,251,85.9495031,1,109,114,0,978,0,19,0.488789238,0,0,0.090757702
251,5458.210613052550_sel08_S5.wav,2.10613E+11,S5,109.6104709,2082,80.41354108,1,96,284,0,827,0,0,0.252631579,0,NA,0.07953604
252,5458.210613052550_sel12_S1.wav,2.10613E+11,S1,124.7253303,143,113.3946369,1,9,0,95,0,17,184,1,1,0.084577114,1
253,5458.210615052531_sel02_S1.wav,2.10615E+11,S1,112.1213693,296,82.96805249,1,103,197,0,914,0,0,0.343333333,0,NA,0.084843493
254,5458.210615052531_sel04_S7.wav,2.10615E+11,S7,106.2577044,189,74.81136794,1,72,534,0,577,0,0,0.118811881,0,NA,0.060862215
255,5458.210615052531_sel05_S8.wav,2.10615E+11,S8,104.6318795,163,78.73772364,1,91,350,0,761,0,0,0.206349206,0,NA,0.075707155
256,5458.210615052531_sel06_S2.wav,2.10615E+11,S2,110.4260634,226,89.70143327,1,114,37,0,795,0,279,0.754966887,0,0,0.1205074
257,5458.210615052531_sel07_S3.wav,2.10615E+11,S3,130.2335132,114,112.0049424,1,11,0,110,1,0,227,1,0.990990991,0,0.991803279
258,5458.210615052531_sel08_S4.wav,2.10615E+11,S4,112.3744986,97,94.74281519,1,85,0,32,537,0,574,1,0.056239016,0,0.178899083
259,5458.210615052531_sel09_S5.wav,2.10615E+11,S5,118.6043591,75,103.9409661,1,28,0,92,168,0,412,1,0.353846154,0,0.416666667
260,5458.210616052522_sel01_S1.wav,2.10616E+11,S1,133.5530282,73,118.0618619,1,5,0,55,0,61,67,1,1,0.4765625,1
261,5458.210616052522_sel01_S11.wav,2.10616E+11,S11,111.5756725,3739,85.71400008,1,108,120,0,989,0,2,0.473684211,0,0,0.08874281
262,5458.210616052522_sel04_S2.wav,2.10616E+11,S2,111.2746245,3477,85.47135783,1,108,126,0,985,0,0,0.461538462,0,NA,0.088597211
263,5458.210616052522_sel05_S12.wav,2.10616E+11,S12,106.9632506,200,82.50766798,1,102,211,0,900,0,0,0.325878594,0,NA,0.084089035
264,5458.210616052522_sel08_S3.wav,2.10616E+11,S3,108.0867428,169,95.37776237,1,80,0,38,505,0,606,1,0.069981584,0,0.1894061
265,5458.210616052522_sel10_S5.wav,2.10616E+11,S5,110.5493527,143,97.43281471,1,63,0,56,407,0,579,1,0.120950324,0,0.226235741
266,5458.210616052522_sel13_S6.wav,2.10616E+11,S6,109.3579295,2611,74.64660286,1,71,542,0,569,0,0,0.115823817,0,NA,0.060067682
267,5458.210616052522_sel19_S7.wav,2.10616E+11,S7,111.0645516,134,98.01743371,1,59,0,60,381,0,564,1,0.136054422,0,0.238
268,5458.210616052522_sel24_S9.wav,2.10616E+11,S9,104.8900503,155,77.92283836,1,88,385,0,726,0,0,0.186046512,0,NA,0.073394495
269,5458.210616052522_sel30_S10.wav,2.10616E+11,S10,105.3103747,435,76.07709869,1,79,470,0,641,0,0,0.143897996,0,NA,0.066386555
270,5458.210617052511_sel01_S1.wav,2.10617E+11,S1,109.8057197,208,86.0585754,1,109,112,0,972,0,27,0.49321267,0,0,0.091366303
271,5458.210617052511_sel01_S8.wav,2.10617E+11,S8,110.3177677,3453,81.55985533,1,100,243,0,868,0,0,0.29154519,0,NA,0.082576383
272,5458.210617052511_sel04_S2.wav,2.10617E+11,S2,121.3885414,187,103.3494272,1,31,0,89,185,0,427,1,0.324817518,0,0.393442623
273,5458.210617052511_sel05_S3.wav,2.10617E+11,S3,124.095663,64,112.2133087,1,10,0,109,0,2,221,1,1,0.00896861,1
274,5458.210617052511_sel09_S4.wav,2.10617E+11,S4,106.9843991,333,80.50487275,1,97,281,0,830,0,0,0.256613757,0,NA,0.080298013
275,5458.210617052511_sel10_S5.wav,2.10617E+11,S5,106.2419302,263,76.02369795,1,79,473,0,638,0,0,0.143115942,0,NA,0.066386555
276,5458.210618052500_sel03_S1.wav,2.10618E+11,S1,105.7281066,2672,72.47148493,1,56,662,0,449,0,0,0.077994429,0,NA,0.04798629
277,5458.210618052500_sel05_S10.wav,2.10618E+11,S10,109.2071419,302,78.15915877,1,89,375,0,736,0,0,0.191810345,0,NA,0.074166667
278,5458.210618052500_sel06_S2.wav,2.10618E+11,S2,112.7968882,138,88.72680838,1,113,54,0,843,0,214,0.676646707,0,0,0.111881188
279,5458.210618052500_sel08_S4.wav,2.10618E+11,S4,111.0189341,166,79.69800538,1,94,311,0,800,0,0,0.232098765,0,NA,0.078008299
280,5458.210618052500_sel09_S12.wav,2.10618E+11,S12,106.2498526,186,75.66683715,1,77,490,0,621,0,0,0.135802469,0,NA,0.064814815
281,5458.210618052500_sel11_S5.wav,2.10618E+11,S5,110.351025,159,93.73030358,1,96,0,21,591,0,520,1,0.034313725,0,0.165254237
282,5458.210618052500_sel14_S6.wav,2.10618E+11,S6,106.327785,77,85.0246304,1,107,138,0,973,0,0,0.436734694,0,NA,0.087848933
283,5458.210618052500_sel16_S7.wav,2.10618E+11,S7,105.8004675,2431,79.13048546,1,92,334,0,777,0,0,0.215962441,0,NA,0.076475478
284,5458.210619052451_sel03_S1.wav,2.10619E+11,S1,105.9716652,2434,77.11202278,1,84,421,0,690,0,0,0.166336634,0,NA,0.070292887
285,5458.210619052451_sel06_S2.wav,2.10619E+11,S2,107.996253,123,89.70360914,1,114,37,0,795,0,279,0.754966887,0,0,0.1205074
286,5458.210622052422_sel01_S1.wav,2.10622E+11,S1,107.4861267,720,76.10763762,1,79,468,0,643,0,0,0.144424132,0,NA,0.066386555
287,5458.210622052422_sel07_S2.wav,2.10622E+11,S2,105.9580886,186,83.22459651,1,104,189,0,922,0,0,0.354948805,0,NA,0.085596708
288,5458.210623052412_sel01_S1.wav,2.10623E+11,S1,108.9085556,188,82.88888841,1,103,199,0,912,0,0,0.341059603,0,NA,0.084843493
289,5458.210623052412_sel04_S3.wav,2.10623E+11,S3,109.7474613,2398,76.12460372,1,79,468,0,643,0,0,0.144424132,0,NA,0.066386555
290,5458.210623052412_sel08_S8.wav,2.10623E+11,S8,108.0580045,172,88.73951123,1,113,54,0,842,0,215,0.676646707,0,0,0.111992071
291,5458.210623052412_sel09_S5.wav,2.10623E+11,S5,108.2093772,170,88.4146097,1,112,60,0,858,0,193,0.651162791,0,0,0.108737864
292,5458.210623052412_sel10_S7.wav,2.10623E+11,S7,126.5479319,142,106.5961508,1,21,0,100,99,0,346,1,0.502512563,0,0.55
293,5458.210623052412_sel11_S13.wav,2.10623E+11,S13,126.8726301,165,119.4688466,1,4,0,47,0,70,41,1,1,0.630630631,1
294,5458.210623052412_sel12_S15.wav,2.10623E+11,S15,115.4812944,147,100.8887004,1,42,0,78,266,0,491,1,0.226744186,0,0.310880829
295,5458.210623052412_sel13_S6.wav,2.10623E+11,S6,106.5448929,909,74.33575672,1,69,559,0,552,0,0,0.109872611,0,NA,0.058474576
296,5458.210623052412_sel14_S8.wav,2.10623E+11,S8,107.2698356,149,83.94185079,1,105,168,0,943,0,0,0.384615385,0,NA,0.086348684
297,5458.210623052412_sel16_S9.wav,2.10623E+11,S9,107.0202152,3004,81.24304878,1,99,254,0,857,0,0,0.280453258,0,NA,0.081818182
298,5458.210623052412_sel17_S10.wav,2.10623E+11,S10,113.8113427,416,96.52905488,1,69,0,49,448,0,602,1,0.098591549,0,0.208480565
299,5458.210623052412_sel19_S12.wav,2.10623E+11,S12,109.07158,1532,80.17281539,1,96,293,0,818,0,0,0.246786632,0,NA,0.07953604
300,5458.210623052412_sel20_S14.wav,2.10623E+11,S14,105.5797718,2473,76.05085656,1,79,471,0,640,0,0,0.143636364,0,NA,0.066386555
301,5458.210623052412_sel21_S16.wav,2.10623E+11,S16,107.3281171,406,82.09462064,1,101,225,0,886,0,0,0.309815951,0,NA,0.083333333
302,5458.210623052412_sel23_S17.wav,2.10623E+11,S17,110.8232006,164,95.4103085,1,79,0,39,503,0,608,1,0.07195572,0,0.190016103
303,5458.210624052403_sel01_S1.wav,2.10624E+11,S1,115.3860288,117,87.84237545,1,111,72,0,885,0,154,0.606557377,0,0,0.103932584
304,5458.210624052403_sel02_S2.wav,2.10624E+11,S2,137.1667724,1041,115.1935349,1,7,0,78,0,36,133,1,1,0.213017751,1
305,5458.210624052403_sel03_S3.wav,2.10624E+11,S3,114.2818568,121,97.44467339,1,63,0,56,406,0,579,1,0.121212121,0,0.226666667
306,5458.210624052403_sel07_S4.wav,2.10624E+11,S4,108.4900182,4289,72.08722569,1,53,685,0,426,0,0,0.071815718,0,NA,0.045532646
307,5458.210624052403_sel08_S6.wav,2.10624E+11,S6,110.9610716,187,86.91537769,1,110,92,0,930,0,89,0.544554455,0,0,0.097173145
308,5458.210624052403_sel11_S7.wav,2.10624E+11,S7,110.0585529,114,85.71190718,1,108,120,0,989,0,2,0.473684211,0,0,0.08874281
309,5458.210624052403_sel14_S8.wav,2.10624E+11,S8,107.0633331,105,79.6855281,1,94,312,0,799,0,0,0.231527094,0,NA,0.078008299
310,5458.210624052403_sel16_S9.wav,2.10624E+11,S9,128.6870258,119,114.0339569,1,8,0,89,0,24,165,1,1,0.126984127,1
311,5458.210624052403_sel18_S10.wav,2.10624E+11,S10,111.7228346,249,100.4687252,1,43,0,76,282,0,501,1,0.212290503,0,0.296758105
312,5458.210624052403_sel19_S11.wav,2.10624E+11,S11,105.459895,592,76.26213905,1,80,461,0,650,0,0,0.147874307,0,NA,0.067170445
313,5458.210624052403_sel21_S12.wav,2.10624E+11,S12,106.7765839,171,83.55130097,1,104,179,0,932,0,0,0.367491166,0,NA,0.085596708
314,5458.210624052403_sel22_S13.wav,2.10624E+11,S13,113.822927,876,89.55013654,1,113,39,0,803,0,269,0.743421053,0,0,0.118324607
315,5458.210624052403_sel23_S14.wav,2.10624E+11,S14,108.6533314,141,76.34705769,1,80,457,0,654,0,0,0.148975791,0,NA,0.067170445
316,5458.210624052403_sel25_S15.wav,2.10624E+11,S15,106.9924486,158,86.23286248,1,109,108,0,963,0,40,0.502304147,0,0,0.092372881
317,5458.210624052403_sel27_S16.wav,2.10624E+11,S16,130.1436366,1838,105.8979309,1,23,0,98,116,0,363,1,0.457943925,0,0.510548523
318,5458.210624052403_sel32_S18.wav,2.10624E+11,S18,117.9928175,137,105.879044,1,23,0,98,116,0,364,1,0.457943925,0,0.510548523
319,5458.210624052403_sel34_S19.wav,2.10624E+11,S19,110.500098,2586,83.44085521,1,104,182,0,929,0,0,0.363636364,0,NA,0.085596708
320,5458.210624052403_sel38_S21.wav,2.10624E+11,S21,121.63685,482,99.56576205,1,48,0,71,316,0,525,1,0.183462532,0,0.273563218
321,5458.210625052352_sel01_S1.wav,2.10625E+11,S1,114.2770458,151,88.06038309,1,112,67,0,875,0,169,0.625698324,0,0,0.10626186
322,5458.210625052352_sel03_S2.wav,2.10625E+11,S2,108.1711786,2009,78.95561751,1,92,341,0,770,0,0,0.212471132,0,NA,0.076475478
323,5458.210625052352_sel07_S3.wav,2.10625E+11,S3,107.6122131,1348,78.44781019,1,90,362,0,749,0,0,0.199115044,0,NA,0.074937552
324,5458.210625052352_sel12_S4.wav,2.10625E+11,S4,134.9341572,1140,114.4114666,1,8,0,85,0,28,154,1,1,0.153846154,1
325,5458.210625052352_sel18_S6.wav,2.10625E+11,S6,106.6867485,1802,75.22088875,1,75,513,0,598,0,0,0.12755102,0,NA,0.063237774
326,5458.210625052352_sel23_S7.wav,2.10625E+11,S7,106.0506331,6505,77.52991196,1,86,402,0,709,0,0,0.176229508,0,NA,0.071846282
327,5458.210625052352_sel26_S8.wav,2.10625E+11,S8,107.7140765,372,71.64215919,1,50,711,0,400,0,0,0.065703022,0,NA,0.043066322
328,5458.210625052352_sel28_S9.wav,2.10625E+11,S9,108.3845298,178,88.79503577,1,113,53,0,839,0,219,0.680722892,0,0,0.112437811
329,5458.210625052352_sel30_S10.wav,2.10625E+11,S10,104.7609359,1325,78.93325583,1,91,342,0,769,0,0,0.210161663,0,NA,0.075707155
330,5458.210625052352_sel32_S11.wav,2.10625E+11,S11,105.1093595,1051,74.31146739,1,69,560,0,551,0,0,0.109697933,0,NA,0.058474576
331,5458.210625052352_sel35_S12.wav,2.10625E+11,S12,106.0147524,2944,75.87339698,1,78,480,0,631,0,0,0.139784946,0,NA,0.065601346
332,5458.210625052352_sel37_S13.wav,2.10625E+11,S13,108.4353969,3610,81.94586744,1,101,230,0,881,0,0,0.305135952,0,NA,0.083333333
333,5458.210626052343_sel01_S5.wav,2.10626E+11,S5,105.8362022,281,74.62190089,1,71,543,0,568,0,0,0.115635179,0,NA,0.060067682
334,5458.210626052343_sel04_S6.wav,2.10626E+11,S6,104.4199559,1325,85.07466468,1,107,137,0,974,0,0,0.43852459,0,NA,0.087848933
335,5458.210626052343_sel06_S2.wav,2.10626E+11,S2,109.0825118,1409,79.56203983,1,94,317,0,794,0,0,0.228710462,0,NA,0.078008299
336,5458.210629052315_sel05_S2.wav,2.10629E+11,S2,108.1194059,369,77.29007444,1,85,413,0,698,0,0,0.170682731,0,NA,0.071070234
337,5458.210629052315_sel08_S3.wav,2.10629E+11,S3,107.5136996,365,74.19134523,1,68,566,0,545,0,0,0.107255521,0,NA,0.057675997
338,5458.210629052315_sel20_S6.wav,2.10629E+11,S6,104.9891919,1191,69.37749624,1,28,853,0,258,0,0,0.031782066,0,NA,0.024582968
339,5458.210630052306_sel02_S1.wav,2.1063E+11,S1,106.7203908,172,88.99627189,1,113,49,0,830,0,232,0.697530864,0,0,0.11391129
340,5458.210630052306_sel04_S4.wav,2.1063E+11,S4,105.0006103,672,72.76867522,1,59,645,0,466,0,0,0.083806818,0,NA,0.05042735
341,5458.210630052306_sel05_S5.wav,2.1063E+11,S5,109.6844557,176,84.38559215,1,106,155,0,956,0,0,0.406130268,0,NA,0.087099425
342,5458.210701052258_sel02_S1.wav,2.10701E+11,S1,109.9707543,1398,81.07414717,1,98,260,0,851,0,0,0.273743017,0,NA,0.081058726
343,5458.210701052258_sel04_S4.wav,2.10701E+11,S4,104.9048639,2425,73.29473167,1,62,615,0,496,0,0,0.091580502,0,NA,0.052855925
344,5458.210701052258_sel05_S2.wav,2.10701E+11,S2,109.383475,2059,84.00970973,1,105,166,0,945,0,0,0.387453875,0,NA,0.086348684
345,5458.210701052258_sel05_S5.wav,2.10701E+11,S5,106.2631749,552,77.84049144,1,87,388,0,723,0,0,0.183157895,0,NA,0.072621035
346,5458.210702052248_sel01_S1.wav,2.10702E+11,S1,111.5461643,152,101.4203089,1,39,0,81,248,0,476,1,0.246200608,0,0.326086957
347,5458.210702052248_sel03_S10.wav,2.10702E+11,S10,107.7152237,2315,78.29226185,1,89,369,0,742,0,0,0.194323144,0,NA,0.074166667
348,5458.210702052248_sel05_S11.wav,2.10702E+11,S11,108.6922452,328,81.90667009,1,101,231,0,880,0,0,0.304216867,0,NA,0.083333333
349,5458.210702052248_sel05_S2.wav,2.10702E+11,S2,114.6675888,251,85.98308055,1,109,114,0,976,0,21,0.488789238,0,0,0.090909091
350,5458.210702052248_sel07_S12.wav,2.10702E+11,S12,108.8034247,196,84.5281282,1,106,151,0,960,0,0,0.412451362,0,NA,0.087099425
351,5458.210702052248_sel07_S3.wav,2.10702E+11,S3,109.6177579,139,81.83975446,1,100,233,0,878,0,0,0.3003003,0,NA,0.082576383
352,5458.210702052248_sel10_S4.wav,2.10702E+11,S4,111.8893432,138,98.19001621,1,57,0,62,373,0,560,1,0.142528736,0,0.241869919
353,5458.210702052248_sel11_S5.wav,2.10702E+11,S5,111.9474249,63,106.904591,1,20,0,101,92,0,339,1,0.523316062,0,0.568075117
354,5458.210702052248_sel13_S14.wav,2.10702E+11,S14,106.6260475,325,79.71927042,1,94,310,0,801,0,0,0.232673267,0,NA,0.078008299
355,5458.210702052248_sel15_S15.wav,2.10702E+11,S15,108.8523419,3107,72.42293034,1,56,665,0,446,0,0,0.077669903,0,NA,0.04798629
356,5458.210702052248_sel18_S16.wav,2.10702E+11,S16,106.7168674,6448,77.55880985,1,86,401,0,710,0,0,0.176591376,0,NA,0.071846282
357,5458.210702052248_sel18_S6.wav,2.10702E+11,S6,107.8283708,163,93.69941702,1,97,0,20,593,0,518,1,0.032626427,0,0.164788732
358,5458.210702052248_sel22_S7.wav,2.10702E+11,S7,105.5055596,61,76.75661433,1,82,438,0,673,0,0,0.157692308,0,NA,0.068734283
359,5458.210702052248_sel28_S8.wav,2.10702E+11,S8,105.1662684,325,76.38299818,1,81,455,0,656,0,0,0.151119403,0,NA,0.06795302
360,5458.210703052238_sel02_S1.wav,2.10703E+11,S1,105.0443606,1652,74.04537617,1,67,574,0,537,0,0,0.104524181,0,NA,0.056876061
361,5458.210703052238_sel03_S2.wav,2.10703E+11,S2,105.2527378,3525,70.77038952,1,42,764,0,347,0,0,0.052109181,0,NA,0.036426713
362,5458.210703052238_sel06_S3.wav,2.10703E+11,S3,107.9469988,1263,73.46738683,1,64,606,0,505,0,0,0.095522388,0,NA,0.054468085
363,5458.210703052238_sel09_S4.wav,2.10703E+11,S4,107.753112,4080,79.82121379,1,95,306,0,805,0,0,0.236907731,0,NA,0.078772803
364,5458.210709052138_sel01_S1.wav,2.10709E+11,S1,117.6908639,2193,101.66745,1,38,0,82,239,0,471,1,0.255451713,0,0.334261838
