"","Begin_Date","Begin_Hour","Maneuver","Not_Assigned","Transit","Notes","SiteID"
"108",2022-01-16,11,0,NA,0,NA,"GEO"
"109",2022-01-16,12,0,NA,0,NA,"GEO"
"110",2022-01-16,13,0,NA,0,NA,"GEO"
"111",2022-01-16,14,0,NA,0,NA,"GEO"
"112",2022-01-16,15,0,NA,0,NA,"GEO"
"113",2022-01-16,16,0,NA,0,NA,"GEO"
"114",2022-01-16,17,0,NA,0,NA,"GEO"
"115",2022-01-16,18,0,NA,0,NA,"GEO"
"116",2022-01-16,19,0,NA,0,NA,"GEO"
"117",2022-01-16,20,1,0,0,"LTSA","GEO"
"118",2022-01-16,21,0,NA,0,NA,"GEO"
"119",2022-01-16,22,0,NA,0,NA,"GEO"
"120",2022-01-16,23,0,NA,0,NA,"GEO"
"121",2022-01-17,0,1,0,0,"LTSA","GEO"
"122",2022-01-17,1,0,NA,0,NA,"GEO"
"123",2022-01-17,2,1,0,1,NA,"GEO"
"124",2022-01-17,3,0,NA,0,NA,"GEO"
"125",2022-01-17,4,0,0,1,"LTSA","GEO"
"126",2022-01-17,5,2,0,1,"; ; LTSA","GEO"
"127",2022-01-17,6,0,NA,0,NA,"GEO"
"128",2022-01-17,7,0,NA,0,NA,"GEO"
"129",2022-01-17,8,0,NA,0,NA,"GEO"
"130",2022-01-17,9,0,0,1,"LTSA","GEO"
"131",2022-01-17,10,0,NA,0,NA,"GEO"
"132",2022-01-17,11,0,NA,0,NA,"GEO"
"133",2022-01-17,12,0,NA,0,NA,"GEO"
"134",2022-01-17,13,0,NA,0,NA,"GEO"
"135",2022-01-17,14,0,NA,0,NA,"GEO"
"136",2022-01-17,15,0,NA,0,NA,"GEO"
"137",2022-01-17,16,0,NA,0,NA,"GEO"
"138",2022-01-17,17,0,NA,0,NA,"GEO"
"139",2022-01-17,18,0,NA,0,NA,"GEO"
"140",2022-01-17,19,0,NA,0,NA,"GEO"
"141",2022-01-17,20,0,NA,0,NA,"GEO"
"142",2022-01-17,21,0,NA,0,NA,"GEO"
"143",2022-01-17,22,0,0,1,"LTSA","GEO"
"144",2022-01-17,23,1,0,0,NA,"GEO"
"145",2022-01-18,0,0,NA,0,NA,"GEO"
"146",2022-01-18,1,0,NA,0,NA,"GEO"
"147",2022-01-18,2,0,NA,0,NA,"GEO"
"148",2022-01-18,3,0,NA,0,NA,"GEO"
"149",2022-01-18,4,2,0,0,NA,"GEO"
"150",2022-01-18,5,1,0,0,NA,"GEO"
"151",2022-01-18,6,1,0,0,NA,"GEO"
"152",2022-01-18,7,0,NA,0,NA,"GEO"
"153",2022-01-18,8,0,0,1,"LTSA","GEO"
"154",2022-01-18,9,1,0,1,"; LTSA","GEO"
"155",2022-01-18,10,0,NA,0,NA,"GEO"
"156",2022-01-18,11,0,0,1,"LTSA","GEO"
"157",2022-01-18,12,0,NA,0,NA,"GEO"
"158",2022-01-18,13,1,0,0,"LTSA","GEO"
"159",2022-01-18,14,0,NA,0,NA,"GEO"
"160",2022-01-18,15,0,NA,0,NA,"GEO"
"161",2022-01-18,16,0,NA,0,NA,"GEO"
"162",2022-01-18,17,0,NA,0,NA,"GEO"
"163",2022-01-18,18,0,NA,0,NA,"GEO"
"164",2022-01-18,19,0,NA,0,NA,"GEO"
