"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Behavior" "Partial" "Notes" "Begin_file_date"
1 "Spectrogram 1" 1 24631.689438483 25013.826077717 477.642 1926.829 "2020/9/15" "11:25:18.6894" "11:31:40.8261" 382.1366 "TransitB" NA "" "2020/9/15"
2 "Spectrogram 1" 1 30353.59316831 30463.381975479 1378.049 1652.439 "2020/9/15" "13:00:40.5932" "13:02:29.3820" 109.7888 "TransitB" NA "NO SOUNDCLIP BC AMBIENT THROUGHOUT" "2020/9/15"
3 "Spectrogram 1" 1 32336.737592844 32424.90683191 523.374 1077.236 "2020/9/15" "13:33:43.7376" "13:35:11.9068" 88.1692 "TransitB" NA "NO SOUNDCLIP BC AMBIENT THROUGHOUT" "2020/9/15"
4 "Spectrogram 1" 1 33949.987569488 34121.714276436 2987.805 3882.114 "2020/9/15" "14:00:36.9876" "14:03:28.7143" 171.7267 "TransitB" NA "NO SOUNDCLIP BC AMBIENT THROUGHOUT" "2020/9/15"
5 "Spectrogram 1" 1 69490.360181276 79655.88812403 197.769 1082.218 "2020/9/15" "23:52:54.3602" "2:42:20.8881" 10165.5279 "TransitB" NA "NO SOUNDCLIP BC AMBIENT THROUGHOUT" "2020/9/15"
6 "Spectrogram 1" 1 82960.981358476 86238.658372748 97.012 3424.797 "2020/9/16" "3:37:25.9814" "4:32:03.6584" 3277.677 "TransitA" NA "" "2020/9/15"
1 "Spectrogram 1" 1 18113.086940308 18374.925456819 240.732 3089.999 "2020/9/16" "9:36:31.0869" "9:40:52.9255" 261.8385 "TransitA" NA "" "2020/9/16"
2 "Spectrogram 1" 1 20156.832286698 25980.81986457 200.801 7372.269 "2020/9/16" "10:10:34.8323" "11:47:38.8199" 5823.9876 "TransitA+Maneuver" NA "M at 11:10:59, 11:23:31" "2020/9/16"
3 "Spectrogram 1" 1 28789.745335844 29179.037272503 904.472 2215.447 "2020/9/16" "12:34:27.7453" "12:40:56.0373" 389.2919 "TransitB" NA "" "2020/9/16"
4 "Spectrogram 1" 1 30307.080725104 33138.111790839 426.829 5772.358 "2020/9/16" "12:59:44.0807" "13:46:55.1118" 2831.0311 "TransitA+Maneuver" NA "M at 13:36:49" "2020/9/16"
5 "Spectrogram 1" 1 34557.645932751 35899.372654283 86.207 5504.51 "2020/9/16" "14:10:35.6459" "14:32:57.3727" 1341.7267 "TransitA+Maneuver" NA "M at 14:13:00, 14:25:37, NO SOUNDCLIP BC AMBIENT THROUGHOUT" "2020/9/16"
6 "Spectrogram 1" 1 56683.552778727 57506.074516408 30.426 19201.111 "2020/9/16" "20:19:19.5528" "20:33:02.0745" 822.5217 "TransitA" NA "" "2020/9/16"
7 "Spectrogram 1" 1 29912.422356496 30122.720487552 344.828 4523.327 "2020/9/16" "12:53:10.4224" "12:56:40.7205" 210.2981 "TransitA+Maneuver" NA "LTSA, no clean clip due to ambient noise" "2020/9/16"
8 "Spectrogram 1" 1 36531.136628817 37194.453397231 616.746 7400.955 "2020/9/16" "14:43:28.1366" "14:54:32.4534" 663.3168 "TransitA+Maneuver" NA "LTSA" "2020/9/16"
9 "Spectrogram 1" 1 29913.428563244 29923.428562087 2474.777 2937.685 "2020/9/16" "12:53:11.4286" "12:53:21.4286" 10 "" NA "" "2020/9/16"
1 "Spectrogram 1" 1 34389.409943569 35216.180127963 534.642 4829.022 "2020/9/17" "14:07:36.4099" "14:21:23.1801" 826.7702 "TransitB" NA NA "2020/9/17"
3 "Spectrogram 1" 1 0.559006146 2780.161487655 70.994 2847.073 "2020/9/17" "4:34:28.5590" "5:20:48.1615" 2779.6025 "TransitA" NA NA "2020/9/17"
2 "Spectrogram 1" 1 73535.677008023 79950.037251799 101.42 1182.927 "2020/9/18" "1:00:00.6770" "2:46:54.0373" 6414.3602 "TransitB" NA NA "2020/9/17"
1 "Spectrogram 1" 1 72886.257755991 74127.586954865 129.349 2263.604 "2020/9/19" "0:48:59.2578" "1:09:41.5870" 1241.3292 "TransitB" NA NA "2020/9/19"
2 "Spectrogram 1" 1 75750.124204607 81412.521702264 136.535 2510.163 "2020/9/19" "1:36:43.1242" "3:11:06.5217" 5662.3975 "TransitB" NA NA "2020/9/19"
