"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Behavior" "Partial" "Notes" "Begin_file_date"
7 "Spectrogram 1" 1 42300.409764431 44258.668249975 28.1 22298.1 "2022/12/28" "13:38:44.4098" "14:11:21.6682" 1958.2585 "Maneuver" NA NA "2022/12/28"
8 "Spectrogram 1" 1 44260.038712937 48324.404405139 24.9 24000 "2022/12/28" "14:11:22.0387" "15:19:06.4044" 4064.3657 "Maneuver" NA NA "2022/12/28"
9 "Spectrogram 1" 1 48318.722452253 49588.767701546 15.6 24000 "2022/12/28" "15:19:01.7225" "15:40:11.7677" 1270.0452 "Maneuver" NA NA "2022/12/28"
10 "Spectrogram 1" 1 55454.596183393 56707.809987344 35.3 13621.6 "2022/12/28" "17:17:57.5962" "17:38:50.8100" 1253.2138 "Transit" NA NA "2022/12/28"
1 "Spectrogram 1" 1 19999.490153799 20442.596751092 104 10561.3 "2022/12/29" "7:26:56.4902" "7:34:19.5968" 443.1066 "Maneuver" NA NA "2022/12/29"
2 "Spectrogram 1" 1 30848.072066582 32967.78377942 73.5 10172.9 "2022/12/29" "10:27:44.0721" "11:03:03.7838" 2119.7117 "Maneuver" NA NA "2022/12/29"
3 "Spectrogram 1" 1 32945.163174533 35217.02261423 29.4 24000 "2022/12/29" "11:02:41.1632" "11:40:33.0226" 2271.8594 "Maneuver" NA NA "2022/12/29"
4 "Spectrogram 1" 1 35209.73256147 38860.795107368 22.1 21521.9 "2022/12/29" "11:40:25.7326" "12:41:16.7951" 3651.0625 "Maneuver" NA NA "2022/12/29"
5 "Spectrogram 1" 1 38909.466930204 41994.376392173 41.6 24000 "2022/12/29" "12:42:05.4669" "13:33:30.3764" 3084.9095 "Maneuver" NA NA "2022/12/29"
6 "Spectrogram 1" 1 42011.052395014 43597.711124305 20.8 24000 "2022/12/29" "13:33:47.0524" "14:00:12.7111" 1586.6587 "Maneuver" NA NA "2022/12/29"
7 "Spectrogram 1" 1 43648.966646354 46500.739118659 15.6 24000 "2022/12/29" "14:01:04.9666" "14:48:36.7391" 2851.7725 "Maneuver" NA NA "2022/12/29"
8 "Spectrogram 1" 1 46487.123873064 52541.588428306 24.9 14420 "2022/12/29" "14:48:22.1239" "16:29:16.5884" 6054.4646 "Maneuver" NA NA "2022/12/29"
9 "Spectrogram 1" 1 52552.209950752 53872.870158279 74.8 15312.3 "2022/12/29" "16:29:27.2100" "16:51:28.8702" 1320.6602 "Maneuver" NA NA "2022/12/29"
10 "Spectrogram 1" 1 55392.56341828 55829.569975469 123.5 9349.7 "2022/12/29" "17:16:47.5634" "17:24:04.5700" 437.0066 "Maneuver" NA NA "2022/12/29"
1 "Spectrogram 1" 1 20165.985687723 27741.787878313 88.2 11684 "2022/12/30" "7:29:33.9857" "9:35:48.7879" 7575.8022 "Maneuver" NA NA "2022/12/30"
2 "Spectrogram 1" 1 27697.618735123 32713.615162262 20.9 24000 "2022/12/30" "9:35:04.6187" "10:58:40.6152" 5015.9964 "Maneuver" NA NA "2022/12/30"
3 "Spectrogram 1" 1 32717.260188642 35012.919506465 29.5 19123.2 "2022/12/30" "10:58:43.2602" "11:36:59.9195" 2295.6593 "Maneuver" NA NA "2022/12/30"
4 "Spectrogram 1" 1 35009.060066768 37447.529392769 18.5 24000 "2022/12/30" "11:36:55.0601" "12:17:34.5294" 2438.4693 "Maneuver" NA NA "2022/12/30"
5 "Spectrogram 1" 1 37428.446607604 39934.34892163 20.9 16887.9 "2022/12/30" "12:17:15.4466" "12:59:00.3489" 2505.9023 "Maneuver" NA NA "2022/12/30"
6 "Spectrogram 1" 1 39913.550829933 42756.425149605 172.2 7971.6 "2022/12/30" "12:58:40.5508" "13:46:03.4251" 2842.8743 "Maneuver" NA NA "2022/12/30"
7 "Spectrogram 1" 1 42551.649692972 46226.512116997 36.5 7646.8 "2022/12/30" "13:42:38.6497" "14:43:51.5121" 3674.8624 "Maneuver" NA NA "2022/12/30"
8 "Spectrogram 1" 1 46321.079128971 49541.663984415 20.9 18705.6 "2022/12/30" "14:45:26.0791" "15:39:06.6640" 3220.5849 "Maneuver" NA NA "2022/12/30"
9 "Spectrogram 1" 1 50400.696832862 51619.175679546 22.1 24000 "2022/12/30" "15:53:25.6968" "16:13:44.1757" 1218.4788 "Maneuver" NA NA "2022/12/30"
1 "Spectrogram 1" 1 28834.005947824 29205.820117394 36.4 10519.8 "2023/1/1" "9:53:42.0059" "9:59:53.8201" 371.8142 "Maneuver" NA NA "2023/1/1"
2 "Spectrogram 1" 1 30003.652160326 31534.016654631 104 8898.1 "2023/1/1" "10:13:11.6522" "10:38:42.0167" 1530.3645 "Maneuver" NA NA "2023/1/1"
3 "Spectrogram 1" 1 32540.652172101 32852.955906939 2068.6 4074.8 "2023/1/1" "10:55:28.6522" "11:00:41.9559" 312.3037 "Maneuver" NA NA "2023/1/1"
4 "Spectrogram 1" 1 39097.307307698 39600.245959698 55.1 11808.7 "2023/1/1" "12:44:45.3073" "12:53:08.2460" 502.9387 "Maneuver" NA NA "2023/1/1"
5 "Spectrogram 1" 1 40161.223345469 43519.579496153 14.7 4880.7 "2023/1/1" "13:02:29.2233" "13:58:26.5795" 3358.3562 "Maneuver" NA NA "2023/1/1"
1 "Spectrogram 1" 1 25603.997604204 25945.150669521 249.9 4895.4 "2023/1/2" "8:59:44.9976" "9:05:25.1507" 341.1531 "Maneuver" NA NA "2023/1/2"
2 "Spectrogram 1" 1 30616.885038254 31355.908857641 220.5 4454.3 "2023/1/2" "10:23:17.8850" "10:35:36.9089" 739.0238 "Maneuver" NA NA "2023/1/2"
3 "Spectrogram 1" 1 35974.925537622 38843.432988026 124.7 12099.8 "2023/1/2" "11:52:35.9255" "12:40:23.4330" 2868.5075 "Maneuver" NA NA "2023/1/2"
4 "Spectrogram 1" 1 43924.868371848 46497.946390274 20.8 21404.3 "2023/1/2" "14:05:03.8684" "14:47:56.9464" 2573.078 "Maneuver" NA NA "2023/1/2"
5 "Spectrogram 1" 1 46657.266223819 48361.637863845 31.2 24000 "2023/1/2" "14:50:36.2662" "15:19:00.6379" 1704.3716 "Maneuver" NA NA "2023/1/2"
6 "Spectrogram 1" 1 50642.718270027 53219.066097925 22.1 14885.7 "2023/1/2" "15:57:01.7183" "16:39:57.0661" 2576.3478 "Maneuver" NA NA "2023/1/2"
1 "Spectrogram 1" 1 34936.807023849 35501.335891255 102.9 6278.6 "2023/1/3" "11:35:08.8070" "11:44:33.3359" 564.5289 "Maneuver" NA "no sound clip" "2023/1/3"
2 "Spectrogram 1" 1 41198.08396223 42012.479435217 102.9 6762.4 "2023/1/3" "13:19:30.0840" "13:33:04.4794" 814.3955 "Maneuver" NA "" "2023/1/3"
3 "Spectrogram 1" 1 45113.346020635 46853.8570439 88.2 6860.7 "2023/1/3" "14:24:43.3460" "14:53:44.8570" 1740.511 "Maneuver" NA "" "2023/1/3"
4 "Spectrogram 1" 1 46829.413925824 49272.064311495 22.1 20790 "2023/1/3" "14:53:19.4139" "15:34:02.0643" 2442.6504 "Maneuver" NA "" "2023/1/3"
5 "Spectrogram 1" 1 52977.488976735 54297.610474836 70.2 15842 "2023/1/3" "16:35:48.4890" "16:57:48.6105" 1320.1215 "Maneuver" NA "" "2023/1/3"
6 "Spectrogram 1" 1 57061.453823419 57590.282886205 20.8 18817 "2023/1/3" "17:43:52.4538" "17:52:40.2829" 528.8291 "Maneuver" NA "" "2023/1/3"
7 "Spectrogram 1" 1 58411.877304 58939.04466076 41.6 10378.7 "2023/1/3" "18:06:22.8773" "18:15:09.0447" 527.1674 "Maneuver" NA "" "2023/1/3"
8 "Spectrogram 1" 1 64062.681949672 64099.831735594 239.1 7900.2 "2023/1/3" "19:40:33.6819" "19:41:10.8317" 37.1498 "Maneuver" NA "" "2023/1/3"
9 "Spectrogram 1" 1 64812.533635832 66029.404382643 88.2 6189 "2023/1/3" "19:53:02.5336" "20:13:19.4044" 1216.8707 "Maneuver" NA "" "2023/1/3"
1 "Spectrogram 1" 1 30949.119711671 31904.813560204 166.3 11290.2 "2023/1/4" "10:28:31.1197" "10:44:26.8136" 955.6938 "Transit" NA NA "2023/1/4"
2 "Spectrogram 1" 1 37140.438935329 38336.843949834 124.7 14465.6 "2023/1/4" "12:11:42.4389" "12:31:38.8439" 1196.405 "Maneuver" NA NA "2023/1/4"
3 "Spectrogram 1" 1 46863.229293292 48634.615834127 18.4 23050.8 "2023/1/4" "14:53:44.2293" "15:23:16.6158" 1771.3865 "Maneuver" NA NA "2023/1/4"
4 "Spectrogram 1" 1 51184.662890684 54501.460373015 33.1 21110.3 "2023/1/4" "16:05:46.6629" "17:01:03.4604" 3316.7975 "Transit" NA NA "2023/1/4"
5 "Spectrogram 1" 1 53800.87549964 57662.073835083 44.1 24000 "2023/1/4" "16:49:22.8755" "17:53:43.0738" 3861.1983 "Maneuver" NA NA "2023/1/4"
6 "Spectrogram 1" 1 73915.547928938 74242.013682078 88.2 4277.9 "2023/1/4" "22:24:35.5479" "22:30:01.0137" 326.4658 "Maneuver" NA NA "2023/1/4"
7 "Spectrogram 1" 1 76243.706980941 77047.69803076 66.2 5592.5 "2023/1/4" "23:03:23.7070" "23:16:47.6980" 803.991 "Maneuver" NA NA "2023/1/4"
1 "Spectrogram 1" 1 18558.92673552 20704.807612381 88.2 6174.3 "2023/1/5" "7:01:52.9267" "7:37:38.8076" 2145.8809 "Transit" NA NA "2023/1/5"
2 "Spectrogram 1" 1 35462.016077874 39256.199512507 15.6 20875.1 "2023/1/5" "11:43:35.0161" "12:46:49.1995" 3794.1834 "Maneuver" NA NA "2023/1/5"
3 "Spectrogram 1" 1 40640.64681281 41542.388306432 29.4 24000 "2023/1/5" "13:09:53.6468" "13:24:55.3883" 901.7415 "Maneuver" NA NA "2023/1/5"
4 "Spectrogram 1" 1 41301.80582595 42121.454425191 29.4 22462.8 "2023/1/5" "13:20:54.8058" "13:34:34.4544" 819.6486 "Maneuver" NA NA "2023/1/5"
5 "Spectrogram 1" 1 41890.198923975 47343.914230507 49.9 22462.8 "2023/1/5" "13:30:43.1989" "15:01:35.9142" 5453.7153 "Maneuver" NA NA "2023/1/5"
6 "Spectrogram 1" 1 47317.005359291 48122.706353546 22.1 24000 "2023/1/5" "15:01:08.0054" "15:14:34.7064" 805.701 "Maneuver" NA NA "2023/1/5"
7 "Spectrogram 1" 1 48108.983901293 49305.817742431 35.3 24000 "2023/1/5" "15:14:20.9839" "15:34:17.8177" 1196.8338 "Maneuver" NA NA "2023/1/5"
8 "Spectrogram 1" 1 49171.489565267 51505.421660078 17.6 24000 "2023/1/5" "15:32:03.4896" "16:10:57.4217" 2333.9321 "Maneuver" NA NA "2023/1/5"
9 "Spectrogram 1" 1 51572.436560887 54784.98152633 17.6 6386 "2023/1/5" "16:12:04.4366" "17:05:36.9815" 3212.545 "Maneuver" NA NA "2023/1/5"
10 "Spectrogram 1" 1 54741.562829747 58417.593787597 123.5 7160.1 "2023/1/5" "17:04:53.5628" "18:06:09.5938" 3676.031 "Maneuver" NA NA "2023/1/5"
11 "Spectrogram 1" 1 58353.055379343 59068.059540736 23.4 24000 "2023/1/5" "18:05:04.0554" "18:16:59.0595" 715.0042 "Maneuver" NA NA "2023/1/5"
12 "Spectrogram 1" 1 59366.222736103 60129.257287646 37.4 10927.2 "2023/1/5" "18:21:58.2227" "18:34:41.2573" 763.0346 "Maneuver" NA NA "2023/1/5"
13 "Spectrogram 1" 1 60075.332338557 60876.530653167 124.7 9106 "2023/1/5" "18:33:47.3323" "18:47:08.5307" 801.1983 "Maneuver" NA NA "2023/1/5"
14 "Spectrogram 1" 1 61056.552111165 61993.163174533 49.9 16441.3 "2023/1/5" "18:50:08.5521" "19:05:45.1632" 936.6111 "Maneuver" NA NA "2023/1/5"
15 "Spectrogram 1" 1 62432.421071546 63139.920766863 49.9 24000 "2023/1/5" "19:13:04.4211" "19:24:51.9208" 707.4997 "Maneuver" NA NA "2023/1/5"
16 "Spectrogram 1" 1 63206.292427722 64258.054181445 17.6 12242.8 "2023/1/5" "19:25:58.2924" "19:43:29.0542" 1051.7618 "Maneuver" NA NA "2023/1/5"
17 "Spectrogram 1" 1 64362.055379343 66181.79212304 39.7 24000 "2023/1/5" "19:45:13.0554" "20:15:32.7921" 1819.7367 "Maneuver" NA NA "2023/1/5"
18 "Spectrogram 1" 1 66072.119711671 69499.956516304 24.9 24000 "2023/1/5" "20:13:42.1197" "21:10:50.9565" 3427.8368 "Maneuver" NA NA "2023/1/5"
19 "Spectrogram 1" 1 69987.671822836 70420.915407571 87.3 5987.5 "2023/1/5" "21:18:57.6718" "21:26:11.9154" 433.2436 "Maneuver" NA NA "2023/1/5"
20 "Spectrogram 1" 1 73205.660494888 76740.38950433 62.4 4191.3 "2023/1/5" "22:12:35.6605" "23:11:30.3895" 3534.729 "Maneuver" NA NA "2023/1/5"
21 "Spectrogram 1" 1 77469.68134352 79822.278136279 37.4 2178.7 "2023/1/5" "23:23:39.6813" "0:02:52.2781" 2352.5968 "Maneuver" NA NA "2023/1/5"
1 "Spectrogram 1" 1 8280.217986177 14700.100040103 239.1 3149.7 "2023/1/6" "4:10:25.2180" "5:57:25.1000" 6419.8821 "Transit" NA NA "2023/1/6"
2 "Spectrogram 1" 1 14897.381770076 21088.974380608 145.5 4445.5 "2023/1/6" "6:00:42.3818" "7:43:53.9744" 6191.5926 "Transit" NA NA "2023/1/6"
3 "Spectrogram 1" 1 20868.653958532 22986.446690937 83.2 7056.4 "2023/1/6" "7:40:13.6540" "8:15:30.4467" 2117.7927 "Maneuver" NA NA "2023/1/6"
4 "Spectrogram 1" 1 23039.085160128 26202.743280053 24.9 20639.9 "2023/1/6" "8:16:22.0852" "9:09:06.7433" 3163.6581 "Maneuver" NA NA "2023/1/6"
5 "Spectrogram 1" 1 31902.047645089 36089.164960964 58.8 13014.6 "2023/1/6" "10:44:05.0476" "11:53:52.1650" 4187.1173 "Maneuver" NA NA "2023/1/6"
6 "Spectrogram 1" 1 36231.731972938 39697.627141242 31.2 24000 "2023/1/6" "11:56:15.7320" "12:54:01.6271" 3465.8952 "Maneuver" NA NA "2023/1/6"
7 "Spectrogram 1" 1 40105.594396962 41622.343645672 15.6 24000 "2023/1/6" "13:00:49.5944" "13:26:06.3436" 1516.7492 "Maneuver" NA NA "2023/1/6"
8 "Spectrogram 1" 1 42320.125070962 43434.602719749 16.9 12681.9 "2023/1/6" "13:37:43.1251" "13:56:17.6027" 1114.4776 "Maneuver" NA NA "2023/1/6"
9 "Spectrogram 1" 1 61017.021437165 62331.246569064 18.2 2357.6 "2023/1/6" "18:49:19.0214" "19:11:13.2466" 1314.2251 "Transit" NA NA "2023/1/6"
1 "Spectrogram 1" 1 7633.618818456 9972.521721014 20.8 2016.6 "2023/1/7" "3:59:30.6188" "4:38:29.5217" 2338.9029 "Transit" NA NA "2023/1/7"
2 "Spectrogram 1" 1 28970.354359254 29644.298375546 166.3 2765.1 "2023/1/7" "9:55:06.3544" "10:06:20.2984" 673.944 "Maneuver" NA NA "2023/1/7"
3 "Spectrogram 1" 1 37343.178075342 52646.115529445 132.3 4939.5 "2023/1/7" "12:14:38.1781" "16:29:40.1155" 15302.9375 "Transit" NA NA "2023/1/7"
4 "Spectrogram 1" 1 61318.631912001 63658.996406306 99.2 4524.2 "2023/1/7" "18:54:12.6319" "19:33:12.9964" 2340.3645 "Transit" NA NA "2023/1/7"
1 "Spectrogram 1" 1 9495.005359291 12560.02261423 135.1 2690.2 "2023/1/8" "4:30:23.0054" "5:21:28.0226" 3065.0173 "Transit" NA "no sound clip, too faint" "2023/1/8"
2 "Spectrogram 1" 1 36952.317437748 42832.078001179 191.1 7321 "2023/1/8" "12:07:59.3174" "13:45:58.0780" 5879.7606 "Maneuver" NA "" "2023/1/8"
3 "Spectrogram 1" 1 42989.794520833 51420.323387569 28.6 8253.6 "2023/1/8" "13:48:36.7945" "16:09:05.3234" 8430.5289 "Maneuver" NA "" "2023/1/8"
1 "Spectrogram 1" 1 9109.615245595 14710.649187773 34.8 4815.4 "2023/1/9" "4:23:48.6152" "5:57:09.6492" 5601.0339 "Maneuver" NA NA "2023/1/9"
2 "Spectrogram 1" 1 17680.674197799 24870.61820909 164.7 11075.5 "2023/1/9" "6:46:39.6742" "8:46:28.6182" 7189.944 "Maneuver" NA NA "2023/1/9"
3 "Spectrogram 1" 1 24839.957104837 30757.625964178 228.5 6044.6 "2023/1/9" "8:45:57.9571" "10:24:35.6260" 5917.6689 "Maneuver" NA NA "2023/1/9"
4 "Spectrogram 1" 1 30312.364494305 36181.350791394 179.2 3978.5 "2023/1/9" "10:17:10.3645" "11:54:59.3508" 5868.9863 "Maneuver" NA NA "2023/1/9"
5 "Spectrogram 1" 1 35878.684916381 38461.67955709 89.6 10035.8 "2023/1/9" "11:49:56.6849" "12:32:59.6796" 2582.9946 "Maneuver" NA NA "2023/1/9"
6 "Spectrogram 1" 1 39478.907084785 43840.13875304 62.7 16523.3 "2023/1/9" "12:49:56.9071" "14:02:36.1388" 4361.2317 "Maneuver" NA NA "2023/1/9"
7 "Spectrogram 1" 1 48177.477060254 48419.560433951 89.6 12329.7 "2023/1/9" "15:14:53.4771" "15:18:55.5604" 242.0834 "Maneuver" NA NA "2023/1/9"
8 "Spectrogram 1" 1 79431.506252506 84777.709926407 53.8 3655.9 "2023/1/9" "23:55:47.5063" "1:24:53.7099" 5346.2037 "Transit" NA NA "2023/1/9"
1 "Spectrogram 1" 1 4616.206658229 16274.985687723 11.9 5395 "2023/1/10" "3:08:47.2067" "6:23:05.9857" 11658.779 "Transit" NA "" "2023/1/10"
2 "Spectrogram 1" 1 15904.744477951 41712.383556507 25.7 9114.5 "2023/1/10" "6:16:55.7445" "13:27:02.3836" 25807.6391 "Transit" NA "" "2023/1/10"
3 "Spectrogram 1" 1 21131.629537038 26060.129223223 322.2 4998.3 "2023/1/10" "7:44:02.6295" "9:06:09.1292" 4928.4997 "Maneuver" NA "" "2023/1/10"
4 "Spectrogram 1" 1 26478.589028539 27225.326360768 13.6 24000 "2023/1/10" "9:13:08.5890" "9:25:35.3264" 746.7373 "Maneuver" NA "" "2023/1/10"
5 "Spectrogram 1" 1 33919.894579772 35712.497299521 1315.7 5009.6 "2023/1/10" "11:17:09.8946" "11:47:02.4973" 1792.6027 "Maneuver" NA "no sound clip due to overlapping ve" "2023/1/10"
6 "Spectrogram 1" 1 40055.830550663 40359.104810862 187.1 10643.4 "2023/1/10" "12:59:25.8306" "13:04:28.1048" 303.2743 "Maneuver" NA "no sound clip due to overlapping ves" "2023/1/10"
7 "Spectrogram 1" 1 45230.28349557 45951.076816508 50.6 11798.7 "2023/1/10" "14:25:39.2835" "14:37:39.0768" 720.7933 "Maneuver" NA "" "2023/1/10"
8 "Spectrogram 1" 1 63291.269792659 74069.103612964 13.6 3501.5 "2023/1/10" "19:26:40.2698" "22:26:16.1036" 10777.8338 "Transit" NA "" "2023/1/10"
1 "Spectrogram 1" 1 21460.513398228 22830.197125943 36.4 9313.9 "2023/1/11" "7:49:23.5134" "8:12:11.1971" 1369.6837 "Maneuver" NA NA "2023/1/11"
1 "Spectrogram 1" 1 13307.378197216 17319.716483596 16.5 1543.6 "2023/1/12" "5:33:21.3782" "6:40:13.7165" 4012.3383 "Transit" NA NA "2023/1/12"
2 "Spectrogram 1" 1 21955.975578507 25883.213215418 15.6 24000 "2023/1/12" "7:57:28.9756" "9:02:56.2132" 3927.2376 "Maneuver" NA NA "2023/1/12"
3 "Spectrogram 1" 1 25916.447279469 30886.452050228 73.5 2723.5 "2023/1/12" "9:03:29.4473" "10:26:19.4521" 4970.0048 "Maneuver" NA NA "2023/1/12"
4 "Spectrogram 1" 1 29964.946386254 33547.225113733 44.1 17464.5 "2023/1/12" "10:10:57.9464" "11:10:40.2251" 3582.2787 "Maneuver" NA NA "2023/1/12"
5 "Spectrogram 1" 1 34925.16557033 35804.206658229 176.4 11554.8 "2023/1/12" "11:33:38.1656" "11:48:17.2067" 879.0411 "Maneuver" NA NA "2023/1/12"
6 "Spectrogram 1" 1 35949.375212887 37096.776045166 31.2 10231.7 "2023/1/12" "11:50:42.3752" "12:09:49.7760" 1147.4008 "Maneuver" NA NA "2023/1/12"
7 "Spectrogram 1" 1 39656.595574027 47886.219163242 62.4 2690.2 "2023/1/12" "12:52:29.5956" "15:09:38.2192" 8229.6236 "Maneuver" NA NA "2023/1/12"
8 "Spectrogram 1" 1 48011.125659495 48715.73077504 88.2 7644.4 "2023/1/12" "15:11:43.1257" "15:23:27.7308" 704.6051 "Maneuver" NA NA "2023/1/12"
1 "Spectrogram 1" 1 28703.460373015 29965.856459252 117.6 7817 "2023/1/15" "9:49:31.4604" "10:10:33.8565" 1262.3961 "Maneuver" NA NA "2023/1/15"
2 "Spectrogram 1" 1 31627.774262619 32875.852886391 29.4 21757.1 "2023/1/15" "10:38:15.7743" "10:59:03.8529" 1248.0786 "Maneuver" NA NA "2023/1/15"
3 "Spectrogram 1" 1 35360.55507466 36122.848111748 205.8 12260.4 "2023/1/15" "11:40:28.5551" "11:53:10.8481" 762.293 "Maneuver" NA NA "2023/1/15"
4 "Spectrogram 1" 1 37209.43893585 38553.63368884 25.7 18287.8 "2023/1/15" "12:11:17.4389" "12:33:41.6337" 1344.1948 "Maneuver" NA NA "2023/1/15"
5 "Spectrogram 1" 1 44387.037515039 44736.445493039 543.2 14524.4 "2023/1/15" "14:10:53.0375" "14:16:43.4455" 349.408 "Maneuver" NA NA "2023/1/15"
6 "Spectrogram 1" 1 48937.296000583 49808.189382457 15.6 22815.6 "2023/1/15" "15:26:43.2960" "15:41:14.1894" 870.8934 "Maneuver" NA NA "2023/1/15"
7 "Spectrogram 1" 1 55683.672411368 56568.191778253 15.6 24000 "2023/1/15" "17:19:10.6724" "17:33:54.1918" 884.5194 "Maneuver" NA NA "2023/1/15"
1 "Spectrogram 1" 1 0 2062.784977318 15.6 816 "2023/1/17" "1:50:52.0000" "2:25:14.7850" 2062.785 "Maneuver" "yes" NA "2023/1/17"
2 "Spectrogram 1" 1 31401.45740952 35031.282297672 20.8 4573.8 "2023/1/17" "10:34:12.4574" "11:34:42.2823" 3629.8249 "Maneuver" "" NA "2023/1/17"
