"","Begin_Date","Begin_Hour","Maneuver","Transit","Notes","SiteID"
"1",2018-12-12,0,0,0,NA,"CGMP"
"2",2018-12-12,1,0,0,NA,"CGMP"
"3",2018-12-12,2,0,0,NA,"CGMP"
"4",2018-12-12,3,0,0,NA,"CGMP"
"5",2018-12-12,4,0,0,NA,"CGMP"
"6",2018-12-12,5,0,0,NA,"CGMP"
"7",2018-12-12,6,0,0,NA,"CGMP"
"8",2018-12-12,7,0,0,NA,"CGMP"
"9",2018-12-12,8,0,0,NA,"CGMP"
"10",2018-12-12,9,0,0,NA,"CGMP"
"11",2018-12-12,10,0,1,"TB because it's so faint despite harmonics","CGMP"
"12",2018-12-12,11,0,1,"maybe TA? -- nope TB was right","CGMP"
"13",2018-12-12,12,0,3,"; ; too faint to get RL","CGMP"
"14",2018-12-12,13,0,0,NA,"CGMP"
"15",2018-12-12,14,0,0,NA,"CGMP"
"16",2018-12-12,15,0,0,NA,"CGMP"
"17",2018-12-12,16,0,0,NA,"CGMP"
"18",2018-12-12,17,0,0,NA,"CGMP"
"19",2018-12-12,18,0,0,NA,"CGMP"
"20",2018-12-12,19,0,0,NA,"CGMP"
"21",2018-12-12,20,0,0,NA,"CGMP"
"22",2018-12-12,21,0,0,NA,"CGMP"
"23",2018-12-12,22,0,0,NA,"CGMP"
"24",2018-12-12,23,0,0,NA,"CGMP"
"25",2018-12-13,0,0,0,NA,"CGMP"
"26",2018-12-13,1,0,0,NA,"CGMP"
"27",2018-12-13,2,0,0,NA,"CGMP"
"28",2018-12-13,3,0,1,NA,"CGMP"
"29",2018-12-13,4,0,0,NA,"CGMP"
"30",2018-12-13,5,0,0,NA,"CGMP"
"31",2018-12-13,6,0,0,NA,"CGMP"
"32",2018-12-13,7,0,1,NA,"CGMP"
"33",2018-12-13,8,0,0,NA,"CGMP"
"34",2018-12-13,9,0,0,NA,"CGMP"
"35",2018-12-13,10,0,0,NA,"CGMP"
"36",2018-12-13,11,0,0,NA,"CGMP"
"37",2018-12-13,12,0,0,NA,"CGMP"
"38",2018-12-13,13,0,0,NA,"CGMP"
"39",2018-12-13,14,0,0,NA,"CGMP"
"40",2018-12-13,15,0,0,NA,"CGMP"
"41",2018-12-13,16,0,0,NA,"CGMP"
"42",2018-12-13,17,0,0,NA,"CGMP"
"43",2018-12-13,18,0,0,NA,"CGMP"
"44",2018-12-13,19,0,0,NA,"CGMP"
"45",2018-12-13,20,0,0,NA,"CGMP"
"46",2018-12-13,21,0,0,NA,"CGMP"
"47",2018-12-13,22,0,0,NA,"CGMP"
"48",2018-12-13,23,0,0,NA,"CGMP"
"49",2018-12-14,0,0,0,NA,"CGMP"
"50",2018-12-14,1,0,0,NA,"CGMP"
"51",2018-12-14,2,0,0,NA,"CGMP"
"52",2018-12-14,3,0,0,NA,"CGMP"
"53",2018-12-14,4,0,0,NA,"CGMP"
"54",2018-12-14,5,0,0,NA,"CGMP"
"55",2018-12-14,6,0,0,NA,"CGMP"
"56",2018-12-14,7,0,0,NA,"CGMP"
"57",2018-12-14,8,0,0,NA,"CGMP"
"58",2018-12-14,9,0,0,NA,"CGMP"
"59",2018-12-14,10,0,0,NA,"CGMP"
"60",2018-12-14,11,0,0,NA,"CGMP"
"61",2018-12-14,12,0,0,NA,"CGMP"
"62",2018-12-14,13,0,0,NA,"CGMP"
"63",2018-12-14,14,0,0,NA,"CGMP"
"64",2018-12-14,15,0,0,NA,"CGMP"
"65",2018-12-14,16,0,0,NA,"CGMP"
"66",2018-12-14,17,0,0,NA,"CGMP"
"67",2018-12-14,18,0,0,NA,"CGMP"
"68",2018-12-14,19,0,0,NA,"CGMP"
"69",2018-12-14,20,0,0,NA,"CGMP"
"70",2018-12-14,21,0,0,NA,"CGMP"
"71",2018-12-14,22,0,0,NA,"CGMP"
"72",2018-12-14,23,0,0,NA,"CGMP"
"73",2018-12-15,0,0,0,NA,"CGMP"
"74",2018-12-15,1,0,0,NA,"CGMP"
"75",2018-12-15,2,0,0,NA,"CGMP"
"76",2018-12-15,3,0,0,NA,"CGMP"
"77",2018-12-15,4,0,0,NA,"CGMP"
"78",2018-12-15,5,0,0,NA,"CGMP"
"79",2018-12-15,6,0,0,NA,"CGMP"
"80",2018-12-15,7,0,0,NA,"CGMP"
"81",2018-12-15,8,0,0,NA,"CGMP"
"82",2018-12-15,9,0,0,NA,"CGMP"
"83",2018-12-15,10,0,0,NA,"CGMP"
"84",2018-12-15,11,0,0,NA,"CGMP"
"85",2018-12-15,12,0,0,NA,"CGMP"
"86",2018-12-15,13,0,0,NA,"CGMP"
"87",2018-12-15,14,0,0,NA,"CGMP"
"88",2018-12-15,15,0,0,NA,"CGMP"
"89",2018-12-15,16,0,0,NA,"CGMP"
"90",2018-12-15,17,0,0,NA,"CGMP"
"91",2018-12-15,18,0,0,NA,"CGMP"
