"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Behavior" "Partial" "Notes" "Begin_file_date"
34 "Spectrogram 1" 1 1912243.0227231 1915801.20148478 71.429 16532.83 "2019/10/17" "7:06:50.0227" "8:06:09.2015" 3558.1788 "TransitA" NA "" 2019-09-25
35 "Spectrogram 1" 1 1925532.6511384 1942849.86363071 53.571 946.429 "2019/10/17" "10:48:19.6511" "15:36:57.8636" 17317.2125 "TransitB" NA "" 2019-09-25
36 "Spectrogram 1" 1 1962740.97726301 1965312.31817264 245.536 4178.571 "2019/10/17" "21:08:26.9773" "21:51:18.3182" 2571.3409 "TransitA" NA "" 2019-09-25
37 "Spectrogram 1" 1 1994304.40908415 1996153.38635757 172.568 6976 "2019/10/18" "5:54:28.4091" "6:25:17.3864" 1848.9773 "TransitA" NA "" 2019-09-25
38 "Spectrogram 1" 1 2012225.43181593 2042841.84090413 53.254 951.227 "2019/10/18" "10:53:07.4318" "19:23:22.8409" 30616.4091 "TransitB" NA "" 2019-09-25
39 "Spectrogram 1" 1 2098639.52272108 2116844.65224083 420.897 968.063 "2019/10/19" "10:53:17.5227" "15:56:41.6522" 18205.1295 "TransitB" NA "" 2019-09-25
40 "Spectrogram 1" 1 2185034.15908429 2203610.27192088 408.27 951.227 "2019/10/20" "10:53:07.1591" "16:02:42.2719" 18576.1128 "TransitB" NA "" 2019-09-25
41 "Spectrogram 1" 1 2271502.6553259 2289027.22726171 412.479 959.645 "2019/10/21" "10:54:11.6553" "15:46:16.2273" 17524.5719 "TransitB" NA "" 2019-09-25
42 "Spectrogram 1" 1 2358032.81817061 2375487.15908429 437.733 955.436 "2019/10/22" "10:56:16.8182" "15:47:10.1591" 17454.3409 "TransitB" NA "" 2019-09-25
43 "Spectrogram 1" 1 2444446.24999233 2461857.9766519 423.426 960.044 "2019/10/23" "10:56:25.2500" "15:46:37.9767" 17411.7267 "TransitB" NA "" 2019-09-25
44 "Spectrogram 1" 1 2530750.49352228 2547643.84089777 398.272 947.467 "2019/10/24" "10:54:44.4935" "15:36:18.8409" 16893.3474 "TransitB" NA "" 2019-09-25
45 "Spectrogram 1" 1 2601635.15907388 2603201.11145232 130.435 2845.85 "2019/10/25" "6:36:05.1591" "7:02:11.1115" 1565.9524 "TransitA" NA "" 2019-09-25
46 "Spectrogram 1" 1 2616963.47725925 2636115.04390454 419.233 972.621 "2019/10/25" "10:51:33.4773" "16:10:43.0439" 19151.5666 "TransitB" NA "" 2019-09-25
47 "Spectrogram 1" 1 2703471.20454497 2722300.49998177 419.233 943.275 "2019/10/26" "10:53:16.2045" "16:07:04.5000" 18829.2954 "TransitB" NA "" 2019-09-25
48 "Spectrogram 1" 1 2761613.31817958 2766743.81817061 75.462 15964.403 "2019/10/27" "3:02:15.3182" "4:27:45.8182" 5130.5 "TransitA" NA "" 2019-09-25
49 "Spectrogram 1" 1 2766822.27271023 2768180.95453238 50.395 11146.245 "2019/10/27" "4:29:04.2727" "4:51:43.9545" 1358.6818 "CPA" NA "" 2019-09-25
50 "Spectrogram 1" 1 2789837.81816714 2807683.8181654 423.426 968.429 "2019/10/27" "10:52:38.8182" "15:50:04.8182" 17846 "TransitB" NA "" 2019-09-25
51 "Spectrogram 1" 1 2876361.04543678 2894372.22726403 427.618 1031.314 "2019/10/28" "10:54:36.0454" "15:54:46.2273" 18011.1818 "TransitB" NA "" 2019-09-25
52 "Spectrogram 1" 1 2958406.72857836 2964698.75263923 62.253 3581.028 "2019/10/29" "9:41:58.7286" "11:26:49.7526" 6292.0241 "TransitA" NA "" 2019-09-25
