"","Begin_Date","Begin_Hour","Transit","Notes","SiteID"
"224",2020-02-17,7,0,NA,"MRE"
"225",2020-02-17,8,0,NA,"MRE"
"226",2020-02-17,9,0,NA,"MRE"
"227",2020-02-17,10,0,NA,"MRE"
"228",2020-02-17,11,0,NA,"MRE"
"229",2020-02-17,12,0,NA,"MRE"
"230",2020-02-17,13,0,NA,"MRE"
"231",2020-02-17,14,0,NA,"MRE"
"232",2020-02-17,15,0,NA,"MRE"
"233",2020-02-17,16,0,NA,"MRE"
"234",2020-02-17,17,0,NA,"MRE"
"235",2020-02-17,18,0,NA,"MRE"
"236",2020-02-17,19,0,NA,"MRE"
"237",2020-02-17,20,0,NA,"MRE"
"238",2020-02-17,21,0,NA,"MRE"
"239",2020-02-17,22,0,NA,"MRE"
"240",2020-02-17,23,0,NA,"MRE"
"241",2020-02-18,0,0,NA,"MRE"
"242",2020-02-18,1,0,NA,"MRE"
"243",2020-02-18,2,0,NA,"MRE"
"244",2020-02-18,3,0,NA,"MRE"
"245",2020-02-18,4,0,NA,"MRE"
"246",2020-02-18,5,0,NA,"MRE"
"247",2020-02-18,6,0,NA,"MRE"
"248",2020-02-18,7,0,NA,"MRE"
"249",2020-02-18,8,0,NA,"MRE"
"250",2020-02-18,9,0,NA,"MRE"
"251",2020-02-18,10,0,NA,"MRE"
"252",2020-02-18,11,0,NA,"MRE"
"253",2020-02-18,12,0,NA,"MRE"
"254",2020-02-18,13,0,NA,"MRE"
"255",2020-02-18,14,0,NA,"MRE"
"256",2020-02-18,15,0,NA,"MRE"
"257",2020-02-18,16,0,NA,"MRE"
"258",2020-02-18,17,0,NA,"MRE"
"259",2020-02-18,18,0,NA,"MRE"
"260",2020-02-18,19,0,NA,"MRE"
"261",2020-02-18,20,0,NA,"MRE"
"262",2020-02-18,21,0,NA,"MRE"
"263",2020-02-18,22,0,NA,"MRE"
"264",2020-02-18,23,0,NA,"MRE"
"265",2020-02-19,0,0,NA,"MRE"
"266",2020-02-19,1,0,NA,"MRE"
"267",2020-02-19,2,0,NA,"MRE"
"268",2020-02-19,3,0,NA,"MRE"
"269",2020-02-19,4,0,NA,"MRE"
"270",2020-02-19,5,0,NA,"MRE"
"271",2020-02-19,6,0,NA,"MRE"
"272",2020-02-19,7,0,NA,"MRE"
"273",2020-02-19,8,0,NA,"MRE"
"274",2020-02-19,9,0,NA,"MRE"
"275",2020-02-19,10,0,NA,"MRE"
"276",2020-02-19,11,0,NA,"MRE"
"277",2020-02-19,12,0,NA,"MRE"
"278",2020-02-19,13,0,NA,"MRE"
"279",2020-02-19,14,0,NA,"MRE"
"280",2020-02-19,15,0,NA,"MRE"
"281",2020-02-19,16,0,NA,"MRE"
"282",2020-02-19,17,0,NA,"MRE"
"283",2020-02-19,18,0,NA,"MRE"
"284",2020-02-19,19,0,NA,"MRE"
"285",2020-02-19,20,0,NA,"MRE"
"286",2020-02-19,21,0,NA,"MRE"
"287",2020-02-19,22,0,NA,"MRE"
"288",2020-02-19,23,0,NA,"MRE"
"289",2020-02-20,0,0,NA,"MRE"
"290",2020-02-20,1,0,NA,"MRE"
"291",2020-02-20,2,0,NA,"MRE"
"292",2020-02-20,3,0,NA,"MRE"
"293",2020-02-20,4,0,NA,"MRE"
"294",2020-02-20,5,0,NA,"MRE"
"295",2020-02-20,6,0,NA,"MRE"
"296",2020-02-20,7,0,NA,"MRE"
"297",2020-02-20,8,0,NA,"MRE"
"298",2020-02-20,9,0,NA,"MRE"
"299",2020-02-20,10,0,NA,"MRE"
"300",2020-02-20,11,0,NA,"MRE"
"301",2020-02-20,12,0,NA,"MRE"
"302",2020-02-20,13,0,NA,"MRE"
"303",2020-02-20,14,0,NA,"MRE"
"304",2020-02-20,15,0,NA,"MRE"
"305",2020-02-20,16,0,NA,"MRE"
"306",2020-02-20,17,0,NA,"MRE"
"307",2020-02-20,18,0,NA,"MRE"
"308",2020-02-20,19,0,NA,"MRE"
"309",2020-02-20,20,0,NA,"MRE"
"310",2020-02-20,21,0,NA,"MRE"
"311",2020-02-20,22,0,NA,"MRE"
"312",2020-02-20,23,0,NA,"MRE"
"313",2020-02-21,0,0,NA,"MRE"
"314",2020-02-21,1,0,NA,"MRE"
"315",2020-02-21,2,0,NA,"MRE"
"316",2020-02-21,3,0,NA,"MRE"
"317",2020-02-21,4,0,NA,"MRE"
"318",2020-02-21,5,0,NA,"MRE"
"319",2020-02-21,6,0,NA,"MRE"
"320",2020-02-21,7,0,NA,"MRE"
"321",2020-02-21,8,0,NA,"MRE"
"322",2020-02-21,9,0,NA,"MRE"
"323",2020-02-21,10,0,NA,"MRE"
"324",2020-02-21,11,0,NA,"MRE"
"325",2020-02-21,12,0,NA,"MRE"
"326",2020-02-21,13,0,NA,"MRE"
"327",2020-02-21,14,0,NA,"MRE"
"328",2020-02-21,15,0,NA,"MRE"
"329",2020-02-21,16,0,NA,"MRE"
"330",2020-02-21,17,0,NA,"MRE"
"331",2020-02-21,18,0,NA,"MRE"
"332",2020-02-21,19,0,NA,"MRE"
"333",2020-02-21,20,0,NA,"MRE"
"334",2020-02-21,21,0,NA,"MRE"
"335",2020-02-21,22,0,NA,"MRE"
"336",2020-02-21,23,0,NA,"MRE"
"337",2020-02-22,0,0,NA,"MRE"
"338",2020-02-22,1,0,NA,"MRE"
"339",2020-02-22,2,0,NA,"MRE"
"340",2020-02-22,3,0,NA,"MRE"
"341",2020-02-22,4,0,NA,"MRE"
"342",2020-02-22,5,0,NA,"MRE"
"343",2020-02-22,6,0,NA,"MRE"
"344",2020-02-22,7,0,NA,"MRE"
"345",2020-02-22,8,0,NA,"MRE"
"346",2020-02-22,9,0,NA,"MRE"
"347",2020-02-22,10,0,NA,"MRE"
"348",2020-02-22,11,0,NA,"MRE"
"349",2020-02-22,12,0,NA,"MRE"
"350",2020-02-22,13,0,NA,"MRE"
"351",2020-02-22,14,0,NA,"MRE"
