"","Begin_Date","Begin_Hour","Maneuver","Not_Assigned","Transit","Notes","SiteID"
"99",2022-01-09,2,0,NA,0,NA,"JSE"
"100",2022-01-09,3,0,NA,0,NA,"JSE"
"101",2022-01-09,4,0,NA,0,NA,"JSE"
"102",2022-01-09,5,0,NA,0,NA,"JSE"
"103",2022-01-09,6,0,NA,0,NA,"JSE"
"104",2022-01-09,7,0,NA,0,NA,"JSE"
"105",2022-01-09,8,0,NA,0,NA,"JSE"
"106",2022-01-09,9,0,0,1,"?","JSE"
"107",2022-01-09,10,0,NA,0,NA,"JSE"
"108",2022-01-09,11,0,NA,0,NA,"JSE"
"109",2022-01-09,12,0,NA,0,NA,"JSE"
"110",2022-01-09,13,0,NA,0,NA,"JSE"
"111",2022-01-09,14,0,NA,0,NA,"JSE"
"112",2022-01-09,15,0,NA,0,NA,"JSE"
"113",2022-01-09,16,0,NA,0,NA,"JSE"
"114",2022-01-09,17,1,0,0,"?","JSE"
"115",2022-01-09,18,0,NA,0,NA,"JSE"
"116",2022-01-09,19,0,NA,0,NA,"JSE"
"117",2022-01-09,20,0,NA,0,NA,"JSE"
"118",2022-01-09,21,0,0,1,NA,"JSE"
"119",2022-01-09,22,0,NA,0,NA,"JSE"
"120",2022-01-09,23,0,NA,0,NA,"JSE"
"121",2022-01-10,0,0,NA,0,NA,"JSE"
"122",2022-01-10,1,1,0,0,"?","JSE"
"123",2022-01-10,2,0,NA,0,NA,"JSE"
"124",2022-01-10,3,0,NA,0,NA,"JSE"
"125",2022-01-10,4,0,NA,0,NA,"JSE"
"126",2022-01-10,5,0,NA,0,NA,"JSE"
"127",2022-01-10,6,0,NA,0,NA,"JSE"
"128",2022-01-10,7,0,NA,0,NA,"JSE"
"129",2022-01-10,8,0,NA,0,NA,"JSE"
"130",2022-01-10,9,0,NA,0,NA,"JSE"
"131",2022-01-10,10,0,NA,0,NA,"JSE"
"132",2022-01-10,11,0,0,1,NA,"JSE"
"133",2022-01-10,12,0,NA,0,NA,"JSE"
"134",2022-01-10,13,0,NA,0,NA,"JSE"
"135",2022-01-10,14,0,NA,0,NA,"JSE"
"136",2022-01-10,15,0,NA,0,NA,"JSE"
"137",2022-01-10,16,0,NA,0,NA,"JSE"
"138",2022-01-10,17,0,NA,0,NA,"JSE"
"139",2022-01-10,18,0,NA,0,NA,"JSE"
"140",2022-01-10,19,0,NA,0,NA,"JSE"
"141",2022-01-10,20,0,NA,0,NA,"JSE"
"142",2022-01-10,21,1,0,0,NA,"JSE"
"143",2022-01-10,22,0,NA,0,NA,"JSE"
"144",2022-01-10,23,0,0,1,"?","JSE"
"145",2022-01-11,0,0,NA,0,NA,"JSE"
"146",2022-01-11,1,1,0,0,"?","JSE"
"147",2022-01-11,2,2,0,0,"LTSA; ?","JSE"
"148",2022-01-11,3,0,NA,0,NA,"JSE"
"149",2022-01-11,4,0,NA,0,NA,"JSE"
"150",2022-01-11,5,0,NA,0,NA,"JSE"
"151",2022-01-11,6,0,NA,0,NA,"JSE"
"152",2022-01-11,7,0,NA,0,NA,"JSE"
"153",2022-01-11,8,0,NA,0,NA,"JSE"
"154",2022-01-11,9,0,NA,0,NA,"JSE"
"155",2022-01-11,10,0,NA,0,NA,"JSE"
"156",2022-01-11,11,0,NA,0,NA,"JSE"
"157",2022-01-11,12,0,NA,0,NA,"JSE"
"158",2022-01-11,13,0,NA,0,NA,"JSE"
"159",2022-01-11,14,0,NA,0,NA,"JSE"
"160",2022-01-11,15,0,NA,0,NA,"JSE"
"161",2022-01-11,16,0,NA,0,NA,"JSE"
"162",2022-01-11,17,0,NA,0,NA,"JSE"
"163",2022-01-11,18,0,NA,0,NA,"JSE"
"164",2022-01-11,19,0,NA,0,NA,"JSE"
"165",2022-01-11,20,0,NA,0,NA,"JSE"
"166",2022-01-11,21,0,NA,0,NA,"JSE"
"167",2022-01-11,22,0,NA,0,NA,"JSE"
"168",2022-01-11,23,0,NA,0,NA,"JSE"
"169",2022-01-12,0,0,NA,0,NA,"JSE"
"170",2022-01-12,1,1,0,0,"?","JSE"
"171",2022-01-12,2,0,NA,0,NA,"JSE"
