"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Behavior" "Partial" "Notes" "Begin_file_date"
1 "Spectrogram 1" 1 0 7318.173909783 111.6 2342.8 "2020/9/24" "5:41:49.0000" "7:43:47.1739" 7318.1739 "TransitA" NA "" 2020-09-24
2 "Spectrogram 1" 1 11794.291922076 13969.385081781 20.3 11589.1 "2020/9/24" "8:58:23.2919" "9:34:38.3851" 2175.0932 "CPA+Maneuver" NA "" 2020-09-24
3 "Spectrogram 1" 1 15438.267071571 16480.925448486 35.5 11244.9 "2020/9/24" "9:59:07.2671" "10:16:29.9254" 1042.6584 "TransitA+Maneuver" NA "" 2020-09-24
4 "Spectrogram 1" 1 23770.105575582 29934.950303157 304.3 2981.7 "2020/9/24" "12:17:57.1056" "14:00:42.9503" 6164.8447 "TransitA" NA "" 2020-09-24
5 "Spectrogram 1" 1 43825.49066778 55115.86955933 71.7 2510 "2020/9/24" "17:52:11.4907" "21:00:21.8696" 11290.3789 "TransitB" NA "" 2020-09-24
6 "Spectrogram 1" 1 32606.980852004 43104.191404317 25.562 4612.823 "2020/9/24" "14:45:14.9809" "17:40:11.1914" 10497.2106 "TransitA" NA "LTSA" 2020-09-24
7 "Spectrogram 1" 1 80220.113675077 82652.515066911 265.849 3507.157 "2020/9/25" "3:58:45.1137" "4:39:17.5151" 2432.4014 "TransitB" NA "LTSA" 2020-09-24
1 "Spectrogram 1" 1 2652.260866757 4822.99377852 415.8 2586.2 "2020/9/25" "6:25:52.2609" "7:02:02.9938" 2170.7329 "TransitB" NA "" 2020-09-25
2 "Spectrogram 1" 1 27394.037258049 30520.223587875 494.8 2352.2 "2020/9/25" "13:18:12.0373" "14:10:18.2236" 3126.1863 "TransitB" NA "" 2020-09-25
3 "Spectrogram 1" 1 38105.429223294 40298.16936404 30.675 3588.957 "2020/9/25" "16:16:43.4292" "16:53:16.1694" 2192.7401 "TransitA" NA "LTSA" 2020-09-25
1 "Spectrogram 1" 1 39140.359626414 40379.603233722 521.5 2402.9 "2020/9/26" "16:33:48.3596" "16:54:28.6032" 1239.2436 "TransitB" "" "LTSA" 2020-09-26
2 "Spectrogram 1" 1 68451.322491759 71705.417617737 66.5 2965.2 "2020/9/27" "0:42:17.3225" "1:36:31.4176" 3254.0951 "TransitA+Maneuver" "" "LTSA" 2020-09-26
3 "Spectrogram 1" 1 82804.830609919 86395.3243125 465.2 2675.1 "2020/9/27" "4:41:31.8306" "5:41:21.3243" 3590.4937 "TransitB" "yes" "LTSA" 2020-09-26
1 "Spectrogram 1" 1 0 1813.113685494 132.9 2484.7 "2020/9/27" "5:41:20.0000" "6:11:33.1137" 1813.1137 "TransitB" "yes" "LTSA" 2020-09-27
2 "Spectrogram 1" 1 12485.763325817 15833.888622076 115.7 5393.7 "2020/9/27" "9:09:25.7633" "10:05:13.8886" 3348.1253 "TransitA" "" "LTSA" 2020-09-27
3 "Spectrogram 1" 1 16354.129916606 20240.424587321 51.1 4846.6 "2020/9/27" "10:13:54.1299" "11:18:40.4246" 3886.2947 "TransitA+Maneuver" "" "LTSA" 2020-09-27
1 "Spectrogram 1" 1 23948.248258906 25093.211134667 21.7 1344.6 "2020/9/28" "12:20:18.2483" "12:39:23.2111" 1144.9629 "TransitB" NA "LTSA" 2020-09-28
2 "Spectrogram 1" 1 25303.030154655 26455.040591212 122.7 2038.9 "2020/9/28" "12:42:52.0302" "13:02:04.0406" 1152.0104 "TransitB" NA "LTSA" 2020-09-28
3 "Spectrogram 1" 1 64535.737817551 70871.696052132 20.4 2834.2 "2020/9/28" "23:36:45.7378" "1:22:20.6961" 6335.9582 "TransitB" NA "LTSA" 2020-09-28
1 "Spectrogram 1" 1 22468.099370769 35597.366450673 86.1 7917.3 "2020/9/29" "11:55:30.0994" "15:34:20.3665" 13129.2671 "TransitA+Maneuver" NA "" 2020-09-29
2 "Spectrogram 1" 1 53570.403717055 55094.142839881 1233.5 2230.3 "2020/9/29" "20:33:51.4037" "20:59:15.1428" 1523.7391 "TransitB" NA "no sound clip due to ambient" 2020-09-29
3 "Spectrogram 1" 1 71309.521737681 81677.881979374 459 2926 "2020/9/30" "1:29:30.5217" "4:22:18.8820" 10368.3602 "TransitB" NA "" 2020-09-29
4 "Spectrogram 1" 1 9932.686759353 11735.881652492 449.9 3323.1 "2020/9/29" "8:26:36.6868" "8:56:39.8817" 1803.1949 "TransitB" NA "LTSA" 2020-09-29
5 "Spectrogram 1" 1 15453.37353954 21822.930382287 209.7 4499 "2020/9/29" "9:58:37.3735" "11:44:45.9304" 6369.5568 "TransitA" NA "LTSA" 2020-09-29
6 "Spectrogram 1" 1 19953.517400522 20110.965178123 163.6 4519.4 "2020/9/29" "11:13:37.5174" "11:16:14.9652" 157.4478 "TransitA+Maneuver" NA "LTSA" 2020-09-29
1 "Spectrogram 1" 1 7857.242225233 8023.155268258 1217 2616.6 "2020/9/30" "7:51:52.2422" "7:54:38.1553" 165.913 "TransitB" NA "no sound clip due to ambient noise" 2020-09-30
2 "Spectrogram 1" 1 18974 38323.389781069 163.599 3947.651 "2020/9/30" "10:57:09.0000" "16:19:37.3898" 19349.3898 "TransitB" NA "" 2020-09-30
3 "Spectrogram 1" 1 52610.68676977 70101.060317322 101.222 3660.532 "2020/9/30" "20:17:43.6868" "1:09:12.0603" 17490.3735 "TransitA" NA "" 2020-09-30
4 "Spectrogram 1" 1 30175.552201566 30280.273767172 1532.788 4540.522 "2020/9/30" "14:03:49.5522" "14:05:34.2738" 104.7216 "TransitA" NA "LTSA ;no sound clip due to ambient noise" 2020-09-30
5 "Spectrogram 1" 1 38350.744766302 38524.125275425 705.521 2525.562 "2020/9/30" "16:20:04.7448" "16:22:58.1253" 173.3805 "TransitA" NA "LTSA ;no sound clip due to ambient noise" 2020-09-30
6 "Spectrogram 1" 1 69052.401386625 86343.531000592 93.992 5032.171 "2020/10/1" "0:51:44.4014" "5:39:55.5310" 17291.1296 "TransitA" NA "LTSA" 2020-09-30
7 "Spectrogram 1" 1 75864.225047793 76447.28305995 556.72 2270.261 "2020/10/1" "2:45:15.2250" "2:54:59.2831" 583.058 "TransitB" NA "LTSA" 2020-09-30
1 "Spectrogram 1" 1 19346.385075531 19955.366446506 674.1 5456.4 "2020/10/1" "11:03:12.3851" "11:13:21.3664" 608.9814 "TransitA+Maneuver" "" "" 2020-10-01
2 "Spectrogram 1" 1 22724.347823732 24578.347815399 100.4 10750.5 "2020/10/1" "11:59:28.3478" "12:30:22.3478" 1854 "TransitA+Maneuver" "" "" 2020-10-01
3 "Spectrogram 1" 1 74220.385081781 84618.993782686 81.1 2606.5 "2020/10/2" "2:17:42.3851" "5:11:01.9938" 10398.6087 "TransitB" "" "" 2020-10-01
4 "Spectrogram 1" 1 0 434.8816577 950.92 2331.288 "2020/10/1" "5:40:46.0000" "5:48:00.8817" 434.8817 "TransitB" "yes" "LTSA" 2020-10-01
5 "Spectrogram 1" 1 1730.150793383 12577.781884607 115.682 3195.718 "2020/10/1" "6:09:36.1508" "9:10:23.7819" 10847.6311 "TransitB" "" "LTSA" 2020-10-01
6 "Spectrogram 1" 1 12603.153111369 12748.238960194 1113.44 5943.167 "2020/10/1" "9:10:49.1531" "9:13:14.2390" 145.0858 "TransitA+Maneuver" "" "LTSA" 2020-10-01
7 "Spectrogram 1" 1 15027.856133809 16480.426900099 332.586 5610.581 "2020/10/1" "9:51:13.8561" "10:15:26.4269" 1452.5708 "TransitA+Maneuver" "" "LTSA" 2020-10-01
8 "Spectrogram 1" 1 17126.943726974 18913.626122076 144.603 5046.631 "2020/10/1" "10:26:12.9437" "10:55:59.6261" 1786.6824 "TransitA+Maneuver" "" "LTSA" 2020-10-01
