term,contrast,null.value,estimate,conf.low,conf.high,adj.p.value
npz_dep:Weekday,GMP202201:Sa-MMP202002:M,0,6.632298136645991,2.9173789030246375,10.347217370267344,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:Sa-MMP202002:M,0,4.0494409937888545,0.4962711240103541,7.602610863567355,0.00663084490711674
npz_dep:Weekday,SWCMP202201:Sa-MMP202002:M,0,4.096187025534929,0.28365762822565355,7.908716422844205,0.017915414351783343
npz_dep:Weekday,TRMP202105:Sa-MMP202002:M,0,6.857142857142904,3.700068579866832,10.014217134418976,5.034227479328024e-10
npz_dep:Weekday,GMP202201:Su-MMP202002:M,0,6.632298136646096,2.9173789030247423,10.34721737026745,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:Su-MMP202002:M,0,4.049440993788856,0.4962711240103559,7.602610863567357,0.0066308449071160735
npz_dep:Weekday,SWCMP202201:Su-MMP202002:M,0,4.096187025534931,0.2836576282256553,7.908716422844207,0.017915414351781345
npz_dep:Weekday,TRMP202105:Su-MMP202002:M,0,6.857142857142906,3.7000685798668336,10.014217134418978,5.034227479328024e-10
npz_dep:Weekday,MMP202002:T-TRMP202105:M,0,-6.326583850931778,-9.41987227468872,-3.2332954271748355,5.142022363457954e-10
npz_dep:Weekday,MMP202002:W-TRMP202105:M,0,-6.326583850931787,-9.419872274688728,-3.2332954271748444,5.142022363457954e-10
npz_dep:Weekday,MMP202002:Th-TRMP202105:M,0,-6.326583850931785,-9.419872274688727,-3.2332954271748426,5.142022363457954e-10
npz_dep:Weekday,MMP202002:F-TRMP202105:M,0,-6.326583850931774,-9.419872274688716,-3.233295427174832,5.142022363457954e-10
npz_dep:Weekday,MMP202002:Sa-TRMP202105:M,0,-6.32857142857154,-9.356730696651603,-3.300412160491478,5.063230945623332e-10
npz_dep:Weekday,MMP202002:Su-TRMP202105:M,0,-6.327619047619162,-9.387159042625559,-3.268079052612765,5.089800803048661e-10
