term,contrast,null.value,estimate,conf.low,conf.high,adj.p.value
npz_dep:Weekday,JMP202201:W-TRMP202105:M,0,-0.23999999999999938,-0.40982845210453667,-0.0701715478954621,4.6571694349406556e-5
npz_dep:Weekday,MMP202002:W-TRMP202105:M,0,-0.24000000000000013,-0.39326225631158274,-0.08673774368841755,1.8201983135179844e-6
npz_dep:Weekday,SWCMP202201:W-TRMP202105:M,0,-0.2399999999999973,-0.4262896613600264,-0.053710338639968214,5.184812780817394e-4
npz_dep:Weekday,GMP202201:Th-TRMP202105:M,0,-0.23999999999999774,-0.4213838585693528,-0.05861614143064267,2.708730448027774e-4
npz_dep:Weekday,JMP202201:Th-TRMP202105:M,0,-0.23999999999999938,-0.40982845210453667,-0.0701715478954621,4.6571694349406556e-5
npz_dep:Weekday,MMP202002:Th-TRMP202105:M,0,-0.2400000000000001,-0.3932622563115827,-0.08673774368841752,1.8201983135179844e-6
npz_dep:Weekday,SWCMP202201:Th-TRMP202105:M,0,-0.23999999999999724,-0.42628966136002633,-0.05371033863996816,5.184812780817394e-4
npz_dep:Weekday,GMP202201:F-TRMP202105:M,0,-0.23999999999999674,-0.4213838585693518,-0.05861614143064167,2.7087304480255536e-4
npz_dep:Weekday,JMP202201:F-TRMP202105:M,0,-0.2399999999999994,-0.40982845210453667,-0.07017154789546212,4.6571694349406556e-5
npz_dep:Weekday,MMP202002:F-TRMP202105:M,0,-0.2400000000000001,-0.3932622563115827,-0.08673774368841752,1.8201983135179844e-6
npz_dep:Weekday,SWCMP202201:F-TRMP202105:M,0,-0.2399999999999973,-0.4262896613600264,-0.053710338639968214,5.184812780817394e-4
npz_dep:Weekday,GMP202201:Sa-TRMP202105:M,0,-0.2399999999999965,-0.42138385856935157,-0.05861614143064142,2.708730448023333e-4
npz_dep:Weekday,JMP202201:Sa-TRMP202105:M,0,-0.2399999999999994,-0.4132458660439121,-0.0667541339560867,8.133737429416588e-5
npz_dep:Weekday,MMP202002:Sa-TRMP202105:M,0,-0.24000000000000013,-0.39003532109466443,-0.08996467890533583,8.553540046252195e-7
npz_dep:Weekday,SWCMP202201:Sa-TRMP202105:M,0,-0.23999999999999727,-0.42628966136002633,-0.053710338639968186,5.184812780817394e-4
npz_dep:Weekday,GMP202201:Su-TRMP202105:M,0,-0.23999999999999544,-0.4213838585693505,-0.05861614143064037,2.7087304480188923e-4
npz_dep:Weekday,JMP202201:Su-TRMP202105:M,0,-0.2399999999999994,-0.4132458660439121,-0.0667541339560867,8.133737429416588e-5
npz_dep:Weekday,MMP202002:Su-TRMP202105:M,0,-0.24000000000000013,-0.39159013278842375,-0.08840986721157651,1.237859500569094e-6
npz_dep:Weekday,SWCMP202201:Su-TRMP202105:M,0,-0.23999999999999724,-0.42628966136002633,-0.05371033863996816,5.184812780817394e-4
npz_dep:Weekday,TRMP202105:T-GMP202201:T,0,0.24999999999999675,0.06732795798934674,0.4326720420106468,1.1309042085871912e-4
npz_dep:Weekday,TRMP202105:W-GMP202201:T,0,0.2608695652173881,0.07680754908356971,0.4449315813512065,4.2864462084790667e-5
npz_dep:Weekday,TRMP202105:Th-GMP202201:T,0,0.260869565217388,0.07680754908356965,0.44493158135120636,4.2864462084679644e-5
npz_dep:Weekday,TRMP202105:F-GMP202201:T,0,0.2608695652173881,0.07680754908356971,0.4449315813512065,4.2864462084790667e-5
npz_dep:Weekday,TRMP202105:Sa-GMP202201:T,0,0.2608695652173881,0.07680754908356971,0.4449315813512065,4.2864462084790667e-5
npz_dep:Weekday,TRMP202105:Su-GMP202201:T,0,0.2608695652173881,0.07680754908356971,0.4449315813512065,4.2864462084790667e-5
npz_dep:Weekday,TRMP202105:T-JMP202201:T,0,0.2499999999999994,0.07160992906969801,0.4283900709303008,5.901032024036024e-5
npz_dep:Weekday,TRMP202105:W-JMP202201:T,0,0.2608695652173907,0.08105641704011396,0.4406827133946674,2.1584358510962076e-5
npz_dep:Weekday,TRMP202105:Th-JMP202201:T,0,0.26086956521739063,0.0810564170401139,0.44068271339466736,2.1584358510962076e-5
npz_dep:Weekday,TRMP202105:F-JMP202201:T,0,0.2608695652173907,0.08105641704011396,0.4406827133946674,2.1584358510962076e-5
npz_dep:Weekday,TRMP202105:Sa-JMP202201:T,0,0.2608695652173907,0.08105641704011396,0.4406827133946674,2.1584358510962076e-5
npz_dep:Weekday,TRMP202105:Su-JMP202201:T,0,0.2608695652173907,0.08105641704011396,0.4406827133946674,2.1584358510962076e-5
npz_dep:Weekday,TRMP202105:T-MMP202002:T,0,0.2500000000000001,0.09521534316170066,0.40478465683829956,6.011136064465461e-7
npz_dep:Weekday,TRMP202105:W-MMP202002:T,0,0.2608695652173914,0.10444692988779644,0.41729220054698635,1.7828506604367078e-7
