term,contrast,null.value,estimate,conf.low,conf.high,adj.p.value
npz_dep,CGMP201812-CGMP201807,0,-4.836619718309837,-7.00154316308751,-2.6716962735321648,7.261540813097156e-9
npz_dep,CGMP201904-CGMP201807,0,-4.093333333333323,-6.239109890213573,-1.947556776453073,1.2900125909709459e-6
npz_dep,SIMP201808-CGMP201807,0,-2.5940298507462627,-4.780187465074627,-0.40787223641789794,0.009701693749256224
npz_dep,SIMP201812-CGMP201807,0,-4.071428571428567,-6.241451960716837,-1.9014051821402957,2.0515047456370894e-6
npz_dep,SIMP201906-CGMP201807,0,-6.165432098765418,-8.285770947310176,-4.04509325022066,0
npz_dep,SIMP201808-CGMP201812,0,2.2425898675635745,0.45722997209253236,4.027949763034616,0.004869622283723007
npz_dep,SIMP201906-CGMP201904,0,-2.072098765432095,-3.7518383835358766,-0.39235914732831345,0.006114606192210936
npz_dep,SIMP201906-SIMP201808,0,-3.5714022480191554,-5.302428899245665,-1.8403755967926458,1.1843326719329639e-7
npz_dep,SIMP201906-SIMP201812,0,-2.0940035273368514,-3.804608584802989,-0.38339846987071335,0.00671940381838898
