Site_ID,ves_yn,network,npz_id,Dep,Date_week,Begin_Date_loc,n_hours,name,Perc_per_hour
WP,N,Temperate East,SIMP,SIMP_201906_WP,2025-08-05,2019-07-30,20,freq,0.8333333333333334
WP,N,Temperate East,SIMP,SIMP_201906_WP,2025-08-05,2019-07-31,24,freq,1
WP,N,Temperate East,SIMP,SIMP_201906_WP,2025-08-05,2019-08-01,24,freq,1
WP,N,Temperate East,SIMP,SIMP_201906_WP,2025-08-05,2019-08-02,23,freq,0.9583333333333334
WP,N,Temperate East,SIMP,SIMP_201906_WP,2025-08-05,2019-08-03,17,freq,0.7083333333333334
WP,N,Temperate East,SIMP,SIMP_201906_WP,2025-08-05,2019-08-04,17,freq,0.7083333333333334
WP,N,Temperate East,SIMP,SIMP_201906_WP,2025-08-12,2019-08-05,17,freq,0.7083333333333334
WP,N,Temperate East,SIMP,SIMP_201906_WP,2025-08-12,2019-08-06,17,freq,0.7083333333333334
WP,N,Temperate East,SIMP,SIMP_201906_WP,2025-08-12,2019-08-07,17,freq,0.7083333333333334
WP,N,Temperate East,SIMP,SIMP_201906_WP,2025-08-12,2019-08-08,20,freq,0.8333333333333334
WP,N,Temperate East,SIMP,SIMP_201906_WP,2025-08-12,2019-08-09,22,freq,0.9166666666666666
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-08-12,2018-08-10,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-08-12,2018-08-11,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-08-12,2018-08-12,2,freq,0.08333333333333333
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-08-19,2018-08-13,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-08-19,2018-08-14,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-08-19,2018-08-15,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-08-19,2018-08-16,6,freq,0.25
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-08-19,2018-08-17,6,freq,0.25
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-08-19,2018-08-18,10,freq,0.4166666666666667
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-08-19,2018-08-19,2,freq,0.08333333333333333
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-08-26,2018-08-22,5,freq,0.20833333333333334
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-08-26,2018-08-23,6,freq,0.25
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-08-26,2018-08-24,3,freq,0.125
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-08-26,2018-08-25,6,freq,0.25
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-08-26,2018-08-26,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-09-02,2018-08-27,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-09-02,2018-08-28,4,freq,0.16666666666666666
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-09-02,2018-08-29,10,freq,0.4166666666666667
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-09-02,2018-08-30,9,freq,0.375
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-09-02,2018-08-31,4,freq,0.16666666666666666
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-09-02,2018-09-01,4,freq,0.16666666666666666
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-09-02,2018-09-02,2,freq,0.08333333333333333
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-09-09,2018-09-03,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-09-09,2018-09-05,4,freq,0.16666666666666666
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-09-09,2018-09-06,10,freq,0.4166666666666667
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-09-09,2018-09-07,4,freq,0.16666666666666666
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-09-09,2018-09-08,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-09-09,2018-09-09,5,freq,0.20833333333333334
WP,Y,Temperate East,SIMP,SIMP_201808_WP,2025-09-16,2018-09-10,2,freq,0.08333333333333333
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-01-08,2018-12-31,3,freq,0.125
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-01-08,2019-01-02,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-01-08,2019-01-03,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-01-08,2019-01-04,5,freq,0.20833333333333334
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-01-08,2019-01-05,6,freq,0.25
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-01-08,2019-01-06,6,freq,0.25
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-01-15,2019-01-07,8,freq,0.3333333333333333
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-01-15,2019-01-08,12,freq,0.5
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-01-15,2019-01-09,6,freq,0.25
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-01-15,2019-01-10,9,freq,0.375
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-01-15,2019-01-11,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-01-15,2019-01-12,8,freq,0.3333333333333333
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-01-15,2019-01-13,8,freq,0.3333333333333333
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-01-22,2019-01-14,9,freq,0.375
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-12-16,2018-12-12,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-12-16,2018-12-13,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-12-16,2018-12-15,2,freq,0.08333333333333333
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-12-16,2018-12-16,2,freq,0.08333333333333333
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-12-23,2018-12-18,5,freq,0.20833333333333334
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-12-23,2018-12-19,6,freq,0.25
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-12-23,2018-12-20,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-12-23,2018-12-21,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-12-23,2018-12-22,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-12-30,2018-12-25,2,freq,0.08333333333333333
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-12-30,2018-12-26,6,freq,0.25
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-12-30,2018-12-27,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-12-30,2018-12-28,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-12-30,2018-12-29,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201812_WP,2025-12-30,2018-12-30,2,freq,0.08333333333333333
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-06-17,2019-06-11,2,freq,0.08333333333333333
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-06-17,2019-06-12,6,freq,0.25
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-06-17,2019-06-13,6,freq,0.25
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-06-17,2019-06-15,9,freq,0.375
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-06-17,2019-06-16,3,freq,0.125
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-06-24,2019-06-18,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-06-24,2019-06-20,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-06-24,2019-06-21,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-01,2019-06-24,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-01,2019-06-26,2,freq,0.08333333333333333
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-01,2019-06-28,2,freq,0.08333333333333333
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-01,2019-06-29,2,freq,0.08333333333333333
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-01,2019-06-30,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-08,2019-07-01,2,freq,0.08333333333333333
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-08,2019-07-02,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-15,2019-07-08,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-15,2019-07-09,6,freq,0.25
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-15,2019-07-10,4,freq,0.16666666666666666
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-15,2019-07-12,4,freq,0.16666666666666666
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-15,2019-07-13,3,freq,0.125
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-15,2019-07-14,4,freq,0.16666666666666666
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-22,2019-07-15,3,freq,0.125
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-22,2019-07-16,3,freq,0.125
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-22,2019-07-17,2,freq,0.08333333333333333
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-22,2019-07-18,2,freq,0.08333333333333333
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-22,2019-07-20,9,freq,0.375
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-22,2019-07-21,4,freq,0.16666666666666666
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-29,2019-07-22,6,freq,0.25
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-29,2019-07-23,6,freq,0.25
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-29,2019-07-24,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-29,2019-07-26,3,freq,0.125
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-29,2019-07-27,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-07-29,2019-07-28,5,freq,0.20833333333333334
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-08-05,2019-07-29,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-08-05,2019-07-30,4,freq,0.16666666666666666
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-08-05,2019-08-02,1,freq,0.041666666666666664
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-08-05,2019-08-03,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-08-05,2019-08-04,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-08-12,2019-08-05,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-08-12,2019-08-06,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-08-12,2019-08-07,7,freq,0.2916666666666667
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-08-12,2019-08-08,4,freq,0.16666666666666666
WP,Y,Temperate East,SIMP,SIMP_201906_WP,2025-08-12,2019-08-09,2,freq,0.08333333333333333
